Samples,SU_2,SU_3,SU_1,PU_2,PU_1,PU_3,CU_3,CU_2,CU_1
Group,SU,SU,SU,PU,PU,PU,CU,CU,CU
387.163420608449,835.34663121377,818.159201026446,897.927602995747,6547.26355510885,5971.6756558746,6379.84729747796,7240.1304663205,7681.50788026026,9500.8193619251
387.165635882394,18712.8312985553,19381.6951848973,20348.5288890519,8278.01238722559,8165.15484715064,7295.68817795316,15070.8554979518,15349.8095432379,13451.4475677775
387.182134891076,2970.42525623605,3257.58013030243,2787.37081465659,5287.09723477776,6045.11307785401,4040.4434857182,15761.8018043245,12504.2382188635,8865.42862298071
387.202972513022,2763.41674214833,2571.83477346888,3008.51850235244,12879.1712478345,12572.5243198734,13733.998373811,13580.9874602385,10730.0356945421,11495.3029805788
387.253865571647,10865.6112920348,13443.936140315,13494.7573267632,14455.089051527,14403.2828096117,26017.8957154553,7262.91342831341,6369.23199651103,10543.1582926485
388.176039442204,1403.75705125461,1613.90735327434,1267.86949133274,8529.78918168691,8568.72200420422,6607.02500069252,53196.1504824515,47408.1482845671,35325.0097410798
388.183057013186,6561.08023421069,7145.15915732685,8555.44526702903,6742.36341898372,7635.60873271094,4357.34966806324,3976.70469950391,3750.13578678698,4288.80186880349
389.159647859289,5670.98081832051,5238.66597841994,5885.05903893413,25316.3167128637,26545.4574589727,24043.6789625821,20698.7234005621,20861.1568599252,21539.5717272659
389.159848023568,6502.04373468881,7286.48310800134,7157.38733594269,2559.96165833868,2768.95349260407,3116.91866914288,9917.42569249252,9797.46069087224,10869.4043674453
389.16168151206,3909.7188348286,4501.72709395856,4260.11927785768,15892.8261690798,15177.87670431,16488.0383979907,54327.4297297177,49897.2116738728,46599.2460811436
389.162587737487,2432.95108740364,2047.47873070972,1971.65944768954,2612.73697910901,2938.15964754062,2054.18412303154,5763.02688505237,5432.13832410562,5213.29266967398
389.177465348045,9691.63898783363,10514.9574766617,9916.90570012622,189465.390205312,190108.872758016,210757.221003734,154404.43264041,153846.726901092,159498.817260229
389.179332499096,3026.79569040215,3637.48921712504,2962.63224291867,3818.63562984597,3635.51346335043,4277.3262271988,3388.21292153048,2997.104385588,4205.50009759509
389.18291831087,37209.6888869591,37230.9499421988,37899.8977965713,30358.7284075827,35386.4829709366,19922.2022540173,24880.2413335225,29697.2455580754,25899.2651425898
389.216222103151,3736.77977855979,3959.24339472933,3314.84931014085,1277.13204630709,1594.37177214019,3885.43687004624,3390.16498128885,1788.91069999685,3730.39503888589
389.229487652783,1311.23530510908,1091.76495188706,1267.00344107748,894.042658615322,1172.75135729779,1103.42904783541,7091.19931033084,11252.9695817495,11189.0858037497
389.230022868316,4190.05715678946,3094.57141229764,2158.96385536701,1195.64854907585,1937.68511099072,1553.69691292041,46790.3034998527,61183.7251279798,82875.8245859268
389.230211595907,2102.29976770585,2325.50398710751,1523.19126324572,1044.34249097411,1600.01242069625,1287.09804002436,37332.8169747699,56187.4747994229,72479.5590270107
389.230882998274,14349.4795323077,13898.5822923651,13986.5779179936,1136.21821187611,1289.72040022905,1069.14531738253,6646.5060274717,5950.01688598603,6832.25222630093
390.118541691164,778.050256181114,906.370398515256,759.382148105959,4071.52566116721,4046.26766884976,3825.12901134291,15548.3198715325,14894.3099936153,15359.7507675654
390.150176691132,5572.30472892136,6430.10003913852,3738.75545062549,1090.58815224487,2705.1346789763,2110.10840110072,16026.0548123979,14233.7087531236,18413.0384525373
390.29854589574,17871.0857257788,13699.1997585337,12521.6659656491,5942.67729328158,6468.20202352936,8866.64958581059,7396.25209156353,18903.669206089,2682.39641540548
390.358101338179,1157.82911832467,4337.48829858493,11639.5747381865,37841.6370832276,4104.79334192122,25496.9102925409,1359.2841086214,14220.302288215,3744.0444842305
391.007737962924,8831.83184079219,10137.6333336362,9562.96438143453,6321.10429054266,6248.53420948099,6165.82224060249,5909.59943018507,6298.24737028274,6366.29649329462
391.027465620419,3145.7579500391,831.974339943616,851.478272232712,16695.2477961186,16776.392912131,17000.3933558583,15411.2334628318,16135.3008062967,17907.6148389844
391.097797485065,1273.50753457273,2203.62629870495,1658.74361153283,7262.53580519459,7126.96125394268,6850.72130931762,8772.48472266257,9508.56695672515,9414.16369440226
391.174385791349,1334.77145055925,1350.62594347497,987.447625781979,11272.8704087159,10927.4302946665,11550.7707864824,23581.83670448,24802.1316071987,26651.6463657753
391.175607089264,2535.42666574769,2248.98405282558,2568.03312868215,12075.9237866294,13008.7615209747,11163.3273386334,19318.8972077686,17940.2374075192,22434.2600937914
391.176817358112,824.942319567777,1415.40948549657,1056.78804397987,3406.59201113719,2415.57273603971,3457.64889445436,8026.78225030339,7406.43175847716,7396.51702424578
391.245232488321,4184.58468803242,3094.49060042156,2808.07336598639,818.804204337321,1241.26557866591,1420.10358301777,20880.8707348754,26646.4179953912,34809.4448314876
391.245476926047,1270.50674073812,1466.84898736712,1261.1602561987,869.319287041812,1269.17253956495,1270.60133702685,14338.8203371951,18241.5474665241,23314.0900321332
391.245691965608,631.268325010438,1761.01299989589,623.680891781105,1271.90424915172,656.944172450876,3109.60219027451,23620.3442009895,21910.6659691875,27150.8782474275
391.24585840467,9018.04326547393,7514.05264749219,4621.60846219516,1752.97685532883,2321.2736214209,2067.12064621498,79961.1370347381,119414.109820744,149989.912362852
391.245919140327,9685.31656547714,8028.38467408357,4848.69057827941,2364.87836226951,4157.75236589864,3424.03981729237,43134.0076937564,63416.1609741798,84463.7765519236
391.245936156494,2605.57038299791,2131.92825371304,1633.55553803983,1366.36358444484,1532.82442441672,1673.52650478625,16395.6413571037,25108.4829195396,36238.1565731027
391.246015147004,6142.9637468995,5389.91389981648,4615.63267373393,1557.20646405775,2580.22059222024,3373.86451436438,111216.940309656,144486.091592777,178353.990527931
391.246339535844,26522.5539237572,19721.0547087771,11303.2505701812,3395.55700662322,7391.51528564622,5291.09094452954,164522.42350971,203515.43748105,299562.394193794
392.172874575242,6137.15852140503,5302.59783182989,4238.90547297053,1186.66694551778,2587.16291889304,2048.34257457642,13906.3791013069,14421.4805764352,14013.5682998686
392.18815199288,4245.02843571395,851.107806412268,15496.3321952707,1981.80111604409,903.779427268088,7044.11786421899,2428.33005913675,8794.58531681699,13802.6476693299
393.115432340804,4940.66693026967,5445.90747252017,4574.48607416294,3628.17237881743,3644.96683556728,2415.27399385871,5687.72058933485,4630.31739267613,2974.27852593982
393.115629695497,2635.40720609525,2440.71799868242,2415.38630614832,27921.5264715295,26846.0599897471,24093.8456619096,19782.3694231452,19168.7854060706,19117.4370319853
393.116111292525,37224.5443453501,43743.0991206452,18676.299197518,25365.102614056,26935.3577087655,10978.421021298,21952.012131135,14355.5020162771,10832.7985870875
393.136913711535,6597.2541770639,5895.80353549366,5818.12372273772,8707.55969381023,8266.63542211927,8137.03383584044,6558.32969388324,5609.42886833894,6180.72706118734
393.137020111753,3936.04598192533,3921.28452750074,3825.04484798717,2944.69681613289,3443.93504503811,3128.76797477893,4958.12425620517,4854.48040825622,6421.92693023647
393.137388923113,31376.9725298611,30326.1649457203,34210.1588798152,124380.060991389,122922.004444495,141727.739039461,81582.4650446055,79288.9810644222,82738.2201849205
393.190034598069,4634.8687809016,5717.91261197351,3995.94048054008,1940.14317659755,6488.50925479053,4524.10082413823,8868.13466089063,7264.34810454066,7917.13739416564
393.190376036332,2829.51545567163,3105.02947148184,1311.97675934513,6118.62703475167,7104.22252482937,3522.02506872539,29816.0929156792,16951.3486178457,9721.04894366559
393.260400388118,942.897430046734,1225.23589677795,960.500851425907,730.844077618811,1210.25350304853,1357.19587672134,61198.3237519408,63443.6768116743,68320.5029733202
393.261116436683,3055.70880763468,2728.83504913005,1784.41522279781,1554.58951201867,2663.94115365672,2374.58044882326,15254.6238915664,21850.5620385177,25150.4759823756
393.261530490515,4067.74740030699,3432.76261070409,2655.6348252786,2842.58997612289,4204.50154759735,4570.93447244018,19567.2881366442,30339.2116320204,30051.3059439255
393.26193088359,37991.7725645977,34201.3314564077,24619.9463312727,2901.34950233124,5823.90828469289,9290.47983094556,520459.808927541,613121.740973018,723024.722693094
393.297949021856,119381.633801845,118818.989239207,115678.914907496,127717.713472125,120786.699222434,168990.194799121,104727.473114473,96505.0333941223,98272.2529505894
393.983759740262,21553.5591366298,22403.0487316922,21433.2247942992,29022.3181906294,26138.3774625988,26361.0303156892,30505.6684920839,32498.0065460276,28038.5321622291
394.26334783011,3860.80452617382,5226.48882494607,5840.08154418309,6007.78532540426,6464.9977966914,7418.81025295963,3519.11852192535,3220.10255855681,3060.84662945301
395.110310274908,4384.71225853412,4128.36884427263,3722.49984314808,641.025327570034,635.565349635516,642.532100053593,7732.85473383285,7573.27397441626,9259.83168947086
395.110734669108,1962.16327609871,2325.96198447438,1897.72319920965,1417.5841640126,2416.39183461569,2526.57816544009,7905.53750764608,8467.82609148866,9246.60041904492
395.131895108888,2299.54691492429,2255.48019585319,2007.76406592313,7483.56632302413,7014.54409054805,9411.71240102673,6085.16279069313,5939.41236228337,6553.56229534012
395.132114435654,2755.22292457948,2756.07602033758,3184.00082804555,6269.74174486653,6047.78907709157,6331.36177363836,18421.5976554268,19113.2934372548,17233.2924262228
395.277326507606,1704.45619518253,1951.18726878282,1542.2808844045,1822.06831265945,2464.11417929469,3021.38689604631,12682.2240005524,13208.8475807447,14621.0975147751
395.277631659559,1466.46021006043,1460.50759531216,1408.45143260169,2333.08322143848,3088.25899039655,5171.13855597037,17499.019727678,18384.017672032,16624.8931180843
395.277892596499,2354.96932561311,2523.97271968904,2296.25177735752,2300.78905508276,3803.94082900885,5134.74620799122,29034.0957279966,35608.0487740531,38323.946132187
395.367588933424,3523.2748874028,3645.46971300644,4207.37893104417,4357.53449739343,5078.97179658927,4094.08635090478,5847.82669962021,6600.66845878916,8093.58081428489
396.271784673711,4379.77692509058,4922.21923363791,4001.87151807251,7688.89033027499,8251.65718422697,9622.7976974721,22327.9556035586,16257.5859174322,23649.6344016783
396.272873711094,7785.98315018112,8331.46291373908,7929.37918975924,6955.22494234592,8099.43271716009,8665.38868781834,41319.0256600117,41539.3171786731,45450.9962359849
396.27422830783,704.191057084215,2776.06760467702,2938.83579223272,2721.03415489921,3123.91848767307,2825.91079328295,18196.6991940847,14670.1569888308,15793.7718679625
396.27448200782,2828.80443205225,750.010845908111,702.819207870235,894.690872146982,927.36819311393,876.69161133443,18884.9194178193,21695.8051366199,24715.7759249068
397.044876772215,6703.2962322471,6991.24809214176,6338.68039536505,1037.10780276134,1152.16293905121,1100.70226587515,1607.03187333671,1251.15361758083,1116.53809614523
397.074496488942,11501.7303606515,11032.4448756694,12735.0878101615,5142.33784685043,4797.19278805208,4428.47357614113,11698.8595758909,13391.0207212779,12765.480185359
397.092209706938,6845.11884673318,8210.32815445385,6968.62469683296,18426.79229243,18798.9396906042,15542.0780761404,8463.38653413824,9140.19783313658,9288.66394893208
397.110007516388,2441.45857529958,2786.44825482251,2861.02922143424,4864.73877385695,4953.70159431042,5823.46267581462,8769.59546155242,9373.63358683959,8163.1126767235
397.11103347293,695.855520650463,1425.94633104192,797.195270457372,29653.2507661824,31472.1812277274,29719.3013310146,19218.751231951,22113.3606016972,21728.9139253736
397.111405929821,734.871603333296,702.708802888698,844.262192133071,8063.83873830687,8749.27608781798,8677.51997018915,7263.3762912818,6780.30374114915,8227.6882557446
397.126182191715,4435.22766205076,4443.20620118994,4170.81724221438,977.65821345017,904.724908819092,711.09056839508,14138.9583666161,13225.9081561528,12742.5851030015
397.126607319839,2411.79570868072,2265.50414101714,2274.94769316329,8241.27624611064,2736.98165098826,9336.5710088518,5285.66480841398,6752.41439185172,6643.98946552336
397.127064545356,4412.17007952268,4519.45598197515,4368.27536472339,785.260766545699,930.119002115947,2567.16219114723,10629.005736534,10385.8891998191,10036.5855725501
397.147415621879,3535.02048666129,3938.08129872788,3369.56461978615,10996.5528232527,9288.22226917419,12096.5338170163,12492.7087193048,12069.8334042481,11962.6617067062
397.147584489513,76192.6211644689,73848.126279914,77222.2774586977,73758.9425567151,76985.6872165594,78054.5923283771,44953.8720058667,36422.0736690233,49282.7360562228
397.147689269653,2199.13642877628,2896.30123134578,2236.40079261448,4388.72387559104,4531.45439584802,4071.32008639679,3560.47633607905,5120.07361029184,4367.15744030813
397.181355178978,1937.89094345604,3152.05166583306,1929.45324217002,7033.49125288956,7120.7261393562,7776.87393902519,13470.0493295684,12325.7555901288,13516.3112144641
397.242752226993,1882.65571088194,10166.3823096292,17071.7837457705,3340.49126161056,1040.93643434853,70835.9237375055,1416.38178932672,9994.77496279967,33889.9588550684
397.242839751082,1840.65153917887,847.191715058219,10114.5531136018,1679.60975571234,1101.93413086665,21925.348947677,1634.45043644308,5152.16124348414,13301.7908274564
397.24298554948,1720.0913070122,606.12171730515,13996.8019156545,3257.01212998429,880.788421762752,47200.1827687485,1450.08661989115,7926.09903820882,23756.2257453157
397.243495510531,1811.98000734237,8010.7335554048,13051.5909969343,2520.89646458797,989.277543080207,51783.1486667634,1154.57726370021,4765.48097521209,24022.3714279318
397.244747147517,783.662933781876,722.877632536058,4084.8628066274,950.01690314573,749.265803610509,10349.2914941554,1732.15466688022,2715.3008739555,6862.03358035821
397.309765112982,11144.5193121744,12693.1441160875,10546.43813565,756.274293632907,742.865838674133,740.576081478723,2238.63965195991,2386.14970294008,2473.71895510346
397.310066257106,57676.7720767653,58349.3366060202,54504.7523639803,1225.62259445857,924.579751856207,1603.39110764266,2031.11660792498,2260.17420399335,1355.26620734322
397.329002812877,15357.3224003161,13688.9338364601,12900.143843289,14232.8232992089,13286.8684756852,16163.1470567105,10886.4444645939,11507.5777691433,10538.9968335609
398.290936036702,6678.362439711,6398.19790987708,5482.02241550886,1122.39393982653,814.810635535848,1232.70215998153,29530.1895270792,28641.8228050786,37490.4555404034
398.906304119616,9087.32951545987,10311.6000212482,9620.28649879378,17212.7499651881,18560.0283457928,17735.0500001552,20389.8114079097,20513.1293404525,22984.3975563206
399.12559452814,2727.57311974124,3426.82281968798,2822.51701502364,2629.33876404286,2459.79909110152,3303.3187858227,1702.57617049599,1776.76882190053,2047.27779288257
399.126410905033,4407.95178013146,4145.59170648121,2836.92821590452,14441.8093686277,15114.7438307399,15595.4813720698,6776.63746549348,6408.87309471118,7572.09595424137
399.126830595145,2209.2042029709,2028.40624457976,2404.53314398585,7791.13527589338,8585.4534120854,9600.59127769389,2503.16721660443,2903.57585506531,3100.9639947189
399.142425394958,33699.0457255891,39269.1953112379,33645.3675756388,3336.65257474674,3367.22066351001,1505.67319126284,42823.2979463463,37540.7644182158,24181.4786660486
399.143305090507,12448.4230812572,13644.031933174,13019.3022772896,3868.3906386196,4657.38297561684,3700.21986727668,17904.2575267728,19081.2360538885,21511.339076224
399.143521275531,1627.9760669069,1283.67565085091,1354.50749433524,629.131875293083,688.166603958006,765.599772424158,14233.5258958643,13736.7198124781,12909.8048762551
399.143967500009,8355.61661448048,11212.1513738332,9724.18095720304,1622.93011076354,1672.85263290146,1570.59168199688,18051.0127289085,19919.3895790669,17496.0483269195
399.14510893357,2420.10393334302,3024.8576993657,2707.25178519491,2299.04345166447,2087.00734315243,2122.64299029826,11884.6803441264,10883.4978896601,10963.443686073
399.179280615477,16874.0912941647,16655.7911863979,14415.06357855,18803.6733080657,19316.8832399037,27271.069572879,13487.19766082,13232.7197037635,12964.9636770929
399.235037265204,2703.12321381939,2715.14883297751,2696.19927470695,4172.27521605092,4111.68136861427,3797.34911324389,2810.25054169634,2709.12426517214,3233.75093685947
399.309285332285,44680.4396239912,45617.6146478435,42574.3140012042,48166.8763919886,46022.2344432306,52855.1312611333,38232.386061638,39604.5174512763,41366.4841457999
399.907468938789,4683.85176481955,5168.82041899909,4648.36335304189,7605.66816781067,8522.39398422119,7420.05196006968,10097.4611096464,9631.84774396203,10460.4297743058
400.30698186733,981.22492185542,769.230670616868,2415.40243950258,3360.60748864864,4060.90972892081,2886.48245549697,62563.5255386697,63636.1169814659,62646.2604308253
400.9048804451,4939.56940231626,5852.76490883499,5162.88945907406,9262.32973580321,9542.00587050802,10086.8775492798,11441.3170210374,11523.4165476871,13772.0022152788
401.157575671357,1070.98609689214,850.832663030397,5855.53986544369,6740.13030792731,6575.76667372097,5505.33860746743,66715.6807529444,64864.3369861302,55285.4683782455
401.157980829584,69997.0428267017,71855.2902755083,67333.4328012166,8945.72524986455,9262.60552760132,6170.66106637542,18974.1268577428,17004.6517127017,14839.5145346511
401.159132948067,59850.3781726145,69780.9830192036,52768.633480525,9371.35242234095,13578.3130515238,8934.18215939225,30720.4675146102,29924.0112508314,25769.400039807
401.159611532431,5926.25230651292,7642.23229515202,5387.62346690139,2175.82016588041,1885.08074173859,1630.52848853447,9036.93603275527,8779.02578969263,9101.79596980057
401.159667007517,1066.54057074343,1024.32436267833,643.744932205518,16250.9967720539,18986.7367260649,9095.46385293548,33925.4464535914,20664.1733623454,12744.5385676961
401.159785411854,4161.40865719714,5030.85306805873,4199.81953667462,18822.8479167069,18525.5074068156,12696.8500339176,27645.1408663401,27005.4987503293,24749.4152629596
401.159895731368,5537.8161019139,5931.77702143742,2191.13222393057,8962.27515317652,3863.73914604893,6747.48426433289,14772.9442740419,12530.3397269061,11841.6891524482
401.159989188506,665.135900082272,787.773015074494,904.577780966164,5289.30276719665,4993.29766009845,3257.14605633143,19929.8288980663,18751.3159749486,18603.3139356305
401.16002503239,5929.47949951807,6256.56519517177,6182.03492033101,8327.80971218363,6989.65698822701,8012.92293255058,11478.3947682027,11598.1216167851,13817.2246157028
401.160230799245,2080.58240722578,1537.84735862037,1825.13949063673,5363.34145277839,5031.22623491878,5476.27214454277,11362.7317547383,9136.33768429569,8703.88360396325
401.268137389427,18933.8031304249,11531.1597452021,10628.6269526331,12483.9445827045,10428.9625960807,9642.84429715911,8897.96938906316,9649.60394860291,8580.60553450284
402.165490466731,5034.84151766478,6015.76844452625,5193.47495306936,2472.52051559711,2578.86093411399,588.051980028427,2932.20728243559,2317.56082763574,2577.18056792523
402.166429436317,93691.4160009243,96087.368871942,91443.0389548343,1204.66796913716,1038.29029629544,981.771199634301,12953.7938766621,12485.7126786652,13715.118456688
402.167646296664,88761.9372677719,98639.2268498474,89803.1320892653,1025.69417949821,1114.41946553503,1104.42038211379,9866.61233090992,8387.65411942141,9924.9466046619
402.240384337551,5886.30364399186,7032.99652384516,6460.03793984226,9045.07384153873,8235.67013531541,12096.2207902461,5561.6851077144,5469.0874879176,5819.16953059037
402.259399233153,7220.13463144103,7841.7487073439,6932.28798837475,9577.0045933372,8020.5141377319,12792.0801790404,4922.66934752721,5237.35383796947,5526.27017699409
402.358162309254,4139.54785241002,5018.21625087699,5095.49198401128,6651.47775464164,5415.06121799358,5056.42384200081,4696.32173972067,5102.41284052198,4526.32118534719
402.958843428142,2393.11266503123,2407.50938224345,2329.90339929871,2233.73392137102,2363.10569190179,2345.52280049116,5441.15473505105,5942.28171197202,4943.04798539406
402.959870486126,7246.55083482326,7879.29538976647,6859.75352037421,9312.48234748783,8706.04636416246,8858.30882072672,7128.61388198926,7346.70503965729,7218.8735603413
403.03213469775,3516.36584655499,3705.20110566353,3203.78411633751,14169.2890197877,14355.2042123799,15458.1945027078,822.216084300631,897.783070697685,974.535493256242
403.138799429776,4495.76146216078,4017.9336253276,3889.79418757533,4662.46297060973,9233.16940608121,3082.11789736152,23008.0852937773,21550.4203192985,20948.6412566044
403.140364785722,2870.53133355312,3371.97258105448,2776.62944972278,17762.9308531428,19791.090587543,17881.5971638063,40917.361171756,39015.482129307,42083.5996465035
403.156902663014,2892.49837421541,2809.06875333932,2864.36855452457,19374.1224216337,16651.1645170449,21924.5831015133,9349.1932324008,10829.1287529277,9733.3560022727
403.1757074089,1741.9011723829,784.895534042859,1778.03034961949,2350.77624783792,2659.58776052805,1795.80985777099,4969.5138468554,6903.28757135557,5745.86012419656
403.17603970824,937.755564155283,853.979930169711,902.945564889609,3210.23330215932,4575.43474726686,3331.88514417775,5771.44693957763,6707.66582951395,4745.22365845252
403.176378914942,1673.5202653113,1758.28347079751,1644.46523723384,13726.5117814363,11366.4162492513,11177.3819702478,27247.3008810966,26560.5802433145,26785.072346177
403.209122488201,2353.06276555934,2151.95828325527,1218.92340261128,994.316393100348,1396.65328229194,1704.01007587235,45567.716985188,30844.9454203684,57371.2023163
403.210560063342,5234.05241010812,2035.25408234506,21791.3702865955,4982.37129375535,3816.32290116931,35472.0801655676,7242.33079997961,32547.8595338357,54759.3359808042
403.365651325782,3031.26334392577,2483.77330618353,2960.59250151596,3156.81793875724,2706.82159795144,2740.64228597146,2836.56723390874,2465.94273328048,2808.03425758314
403.711860020264,1726.26849787939,828.526309843316,7773.49137382893,2029.99352034372,1447.42943682818,14754.0094352064,2265.09151637148,12952.843210534,20966.3185755986
404.069677494192,1666.4421285163,931.257152712313,3435.11422209806,2282.83552783692,4705.07046320201,22327.2049302262,5690.89466413581,12372.872828595,7875.78941252841
404.107689013906,1768.44847879669,2142.51605960288,2278.49292468763,10471.0290558156,10362.5147678237,10891.3564705836,7393.88826747003,7060.2426492076,8768.59822204814
404.152468715213,6691.02479223807,5413.83708683711,5530.81018896274,14500.7916158013,16883.9936276567,15001.7521665184,8185.01368110702,7280.21910946867,8212.22396651199
404.153285892407,64055.4514091275,73650.4308728439,64376.0874419404,8142.42246844773,8835.08188220708,10377.3126258162,6106.67665905138,5920.99854176936,6531.94218206312
404.155234741892,2369.03305982344,2868.25530828814,2650.02542481594,2634.24591987633,3071.53569313756,2973.80966028257,2859.04951673357,2815.35798487069,3454.00863196821
404.82815799727,11574.6907824804,11721.2072561624,11770.0888127527,13299.7425889722,13459.0610141004,12873.2153968183,3520.29816406785,5000.00224327434,4335.31436229588
405.154401547455,2472.33136070064,2275.88662875631,2641.75103306226,12509.2566581208,12247.5570964324,11418.9717367986,25484.3401902004,24999.7469195943,24331.5954304667
405.154444604953,1620.47409497009,1552.19844652153,1329.65910631681,25622.3526408661,26715.3963110912,24844.4696332724,33815.3791529663,34187.9094251974,34280.4935120177
405.170408395641,1362.59299046158,1541.64911933409,1562.74085326009,6734.27364178587,6679.20639851758,8637.78940440902,6478.39234316235,3237.51661869181,7641.63778552297
405.172893021059,3472.231504959,4754.01321803661,3915.25137563276,36953.5091263835,35983.775342953,43052.020461804,27455.3244184949,29271.5948470693,29584.1781266211
405.191146314202,6704.99060238307,6172.86578260144,6642.705410228,26571.6772610579,25046.9559133847,20152.8914773915,67158.8824043058,64339.7974228534,63150.3019638363
405.191296063719,2785.80256862933,2924.18453578702,2429.5719217084,22777.5512949226,23252.778468973,20652.4595588169,53514.5945879525,49787.06518383,42128.3086818676
405.191531987616,6325.61055435002,6417.01536665628,5894.37061420086,10127.9305494313,9979.57644911954,10061.4019848393,31684.831055633,25533.1401526343,19412.443690479
405.223632521588,1058.11798208873,864.916447406443,898.708543006117,644.289063080525,760.917009422442,835.372681811958,15880.5600801795,18923.1522292694,22789.4137314857
405.223981437899,1296.59226438056,1142.13977744548,1222.23741914473,1828.65032476696,1773.42806792324,1967.35381544883,12172.2969621837,11923.9106475956,12959.5828097864
405.224447673882,1344.54574326384,1479.86600470124,1257.94220571209,1862.65129633427,1594.21133516213,2339.59529401709,30915.0952924705,31418.4366151286,35583.5792057954
405.225042865027,2593.1452833739,2275.17882728992,2015.5691711567,2337.71277416346,2015.08302007229,3015.39971454742,61283.7310235376,62266.1584688865,54960.0969561264
405.225194219007,4213.11676680103,4998.33036821164,4109.85043808326,5884.9029316248,7311.61750975424,9252.95579520953,68277.516098543,70519.5034130794,73510.7007993535
405.241753958983,6339.22104156853,5618.77673001494,6056.93713266834,6104.45125291487,5551.95967724489,5195.23943307499,5523.89211512084,4528.09800266334,5532.38497355616
406.215905100387,10428.7498305305,3968.20207798702,58255.9636368548,9397.50296209792,7541.36153987165,72739.0809076222,15352.5661721239,41514.7757186375,56715.9559470338
406.295836347542,1710.58645551433,1175.40986709299,1296.48265944809,1318.53848350032,1966.88857218604,2133.69453882042,23142.6782686615,22655.0070466761,25611.9883468563
406.33030696879,14962.2599328929,15151.6867939899,13995.0527089141,14664.0884934086,18616.343129001,13669.8045407416,20384.539102479,27987.6780674899,25186.1485792206
406.352495388799,1533.96671266029,2650.03993703293,150413.258658689,31354.3120371364,5710.0746432669,24055.2951089701,1651.61501794958,86473.1057801871,2792.32346225068
406.719804639531,4296.57597689345,1137.35750021681,21592.407711715,3370.75474343552,2182.15773019308,30032.2025788495,3412.91135662034,13324.658169944,22917.5725716085
406.826620302033,4792.74808427518,5783.18951499994,5198.54590120219,6516.69300033276,6119.80743007369,7575.41937534128,1950.8087776384,2306.35761147057,2089.08806771001
407.131059443713,3261.12118665046,3603.90756895956,3233.81125507889,13314.5115856156,15505.7003909055,14312.6074563832,53020.1200694696,55732.3410848942,52638.3690114296
407.146564954953,5361.17099017953,711.073747577754,696.812683053204,29546.9897371321,28884.6500192124,16262.9225448645,30287.2761142055,29631.5730265534,22009.5645109469
407.15286233932,5469.32325713906,5722.14825348435,5310.69800138393,11857.4024195316,11311.8808871992,13502.3286786859,8942.89112480862,8584.84716105039,8944.49021300832
407.153412543769,30827.6240005227,29825.6324397017,29868.9212348456,163156.73862855,171030.606511618,183274.290882762,109324.625290134,119186.188930511,116041.248982593
407.238868409442,1734.087011587,953.881112682239,1566.72873547462,1347.18861705219,1025.62947685829,1199.91091258736,9980.31195398396,9892.39052999076,7372.65315060604
407.240100620357,6165.59631174472,5412.9904580721,3439.68593680659,973.558050122458,1857.62383103571,1638.66021291257,38610.7626532773,55925.7020534237,69426.4937662718
407.240176515665,832.608554163448,1018.67353748596,822.961866935013,1345.39121961143,1349.80320684387,1668.2075933631,24892.2289818809,25957.8511689704,24831.9119835758
407.240307937976,2241.88343212749,1828.71791073036,1528.24007128365,1828.63561739585,2220.05635837119,2186.72030515092,23425.8792027151,19066.5844199751,24256.5608145231
407.24049792332,3903.17103211453,4041.82203826537,3237.40081539485,3585.22942635266,4184.77748936091,4467.15109804481,178857.927549028,183722.55391018,202339.334814351
407.240641409976,3806.32094669745,3915.63424318584,2837.38501734392,3746.01015367361,3860.24333796549,5210.73086891687,55566.5494290848,61065.0202864859,66272.7515160444
407.24075940916,2477.08330988573,2869.11730985404,2098.69350787924,1406.89889558445,1518.01618242729,2305.34511262275,36311.9378522471,41159.619363202,48149.6804056861
407.240771712418,2780.45409159621,3155.33252296127,2058.52146036637,1467.78915094697,1438.33028821856,1706.55254630249,46413.7025982695,59134.9402737281,93078.4224295075
407.240799347422,7573.48918594669,8404.91359526695,6751.59908069414,7020.06214511203,8495.3260413435,10462.7340360736,166222.631177084,170582.145290965,182704.354644159
407.241662647968,4377.54999045559,4824.74409284818,3586.69062709335,3906.93607881025,4371.4517430025,5402.03158424896,56564.3998289003,48450.5941582358,61695.3580231304
407.277379124599,1313.09792810585,1707.83049092388,977.586379765537,997.416590385477,917.030580043682,840.639380467962,13264.716264098,15408.3893480031,15268.8503647268
408.110428759022,5551.94284408937,5836.62562931685,6166.15109612154,4484.33265501221,5092.2056978272,3021.84428772114,2289.83486272901,3044.80271777823,2557.91382057428
409.090826158289,25437.4318517366,28354.1032836431,27906.1023212955,2952.03912933377,3706.36518867858,3123.93349795891,4607.61761554207,4226.28048034962,4827.14003326849
409.091850722273,18280.8149394008,21304.6811311859,16114.2281880222,5406.27235566478,6384.79063731304,2512.48630250223,7414.55990607457,4432.91220051661,3743.15403275954
409.09204633901,31304.2876791215,35928.6205978963,27393.3132278939,1620.44957345178,1852.8648678389,1331.96028834694,1906.82421450631,1671.81806871402,2012.21167539135
409.092513718484,14150.796980629,14247.8763203943,13073.4183696179,1206.2513576189,1499.190261166,1367.74174480911,1286.77416141488,1215.85772800889,1051.20375378999
