Samples,SU_2,SU_3,SU_1,PU_2,PU_1,PU_3,QC,QC,QC,QC,CU_3,CU_2,CU_1
Group,SU,SU,SU,PU,PU,PU,QC,QC,QC,QC,CU,CU,CU
417.154128789442,6541.14727815519,6536.59499790964,6021.0483949316,2392.25749763008,1926.63590697884,2320.36978895587,8339.65932674774,8656.675903511,7908.85625384147,8449.82065316086,18441.8968653879,17136.0511696413,18932.2803971974
417.154152478492,2195.29455263664,2210.38376853037,2034.33960049881,2840.32980695508,2726.9477512949,2588.29213011456,6118.99943153876,6680.17310204172,6421.53570010361,6284.22945202551,10204.3849511155,11023.1667421605,10536.6008385258
417.154381794891,6311.2084237621,7747.31460127179,6183.92107799082,3053.42040720588,2324.42088074732,2570.50975725715,9053.67871951369,9375.17698250286,9534.18502434566,9142.86617825165,19150.2772167715,20369.1446627882,20574.054684831
417.154809543995,4907.90163583088,5176.54285459686,4974.06334102773,14046.5663785783,14275.5906614896,13331.4385749563,35026.4562934696,35307.4115860591,33674.0204551657,35149.0382517768,50646.9563533864,47905.8656723064,49212.0370235593
417.173953235908,2221.46222162177,1711.09758081476,1419.32060889331,6700.68679489711,4091.13499559424,8458.05792061819,34550.7415236581,34877.5706364193,34164.6558879583,34663.5276917653,9154.27866634019,8941.53017735249,8691.63599034999
417.191603941665,3795.34436280215,2756.56060792897,2282.29100734881,12393.3434885889,13769.5774302221,12750.3368383533,8101.1006455694,7097.4089274094,7501.11595133471,7782.96522774458,36190.5507544345,36384.0260414858,34144.4830520695
417.191857969896,1818.4101471184,1279.69173440185,1191.31163733303,13253.4522390333,14373.4125850493,12022.9719772341,7425.65705713262,8333.19553385454,7999.05060051128,7688.20525916207,29135.3493666232,27888.8084554296,24616.989466922
417.263080473452,2892.99096453635,3127.99266003641,2257.39993332802,3864.56701601715,3617.97460478114,4515.4286008244,2615.17084420274,2774.54404075856,2697.08288398096,2662.68309345212,2042.62247363539,2166.05608297739,2786.66659964752
417.297850867704,13315.0241571581,11733.7220501974,11453.1671650421,12329.4304525626,13542.4675561467,12758.914110865,11134.9486688094,10204.1248774909,11218.9380288997,10828.9740386035,9860.40447073853,7549.45426376534,10843.7115576548
417.766087993116,27550.4154082839,29071.2347393761,30861.9066246997,36571.5296222957,34876.3362242818,58494.7246018263,21438.4847530323,25308.7970127716,24151.168667909,22531.2792986026,19959.2480560661,19070.037715564,23061.2069076161
418.389272610472,4027.13334120501,5028.16857702504,5770.98098975128,12085.3823277085,6311.48043890692,9873.48794255205,7295.77889202344,8352.97966434969,8096.0402438115,7596.32460497527,2887.2646541611,6129.24478790497,4260.95847988764
418.953539978187,14940.5884575139,15882.9210886597,18552.9734006629,736.356259995163,699.694746536735,666.921929314461,7430.9196959779,8029.58861700396,7705.99755240898,7608.98353588308,1069.48571007143,860.219239725494,1192.76984318079
419.111759571328,946.662931898959,998.348568699036,975.216163923166,6705.33211121535,7597.86811097013,5402.68153050217,1978.73896859845,2409.99780727518,2131.33826680822,2102.57463667025,7232.53300042866,7313.43050607327,7632.34323904194
419.112216387584,692.062065012493,716.557629993392,758.516834782781,10545.3229096803,9754.51820876583,9750.99719888972,2273.23656811059,2723.67368603748,2493.84796692328,2401.91184079278,7781.04221665208,8776.05825509818,9642.28389806758
419.112968877646,910.084681514228,1117.44609702579,943.006590328979,7450.28417675123,7930.09111923788,8617.85695814659,3014.15094193282,2763.0095356944,2879.6790455336,2935.40872580158,9626.18630654001,9025.90955487283,8898.81315812368
419.113006302974,1369.65469640539,1136.25147125422,896.285314049362,2839.81548263821,2894.6753022636,2437.2688037661,1947.31472230817,2088.91004965042,1951.93374821983,1991.0241528814,4646.28172293947,5078.47983869082,4459.28250729668
419.113008596839,1698.90257432521,1919.66154717702,1329.76523360035,18037.6346832875,17226.7697891093,11289.5363944787,5738.51688333888,5996.24561005223,5581.75342179278,5822.93947165814,17587.3250567174,16269.4918992386,15302.5009864976
419.113841140421,953.698002635579,889.056682779075,917.236839836127,14091.9064191202,14180.9316821118,13305.2881956173,2884.43549542557,2886.10949983869,2775.23917761175,2887.68299737099,9723.17075073174,8726.16772962652,9371.53473616242
419.114054048151,1164.89430012223,1126.36427149096,1425.44777971267,5004.46028589117,4095.46011318087,4235.31485826285,1369.44577585349,1496.055062311,1578.6281187843,1403.51024413266,1901.84127630346,2541.78786330764,2395.530889234
419.152496991767,3370.34265518241,3910.4789155998,3828.8556552998,14162.1737361329,14900.9544102131,15239.3446020557,8291.40205532105,8037.06629406452,7838.98297945025,8221.14272618857,10535.5611828782,9872.95153473362,11572.5115517745
419.170674383829,2472.38841794033,2424.07766328372,2512.71397665562,4854.94745267531,5321.07262648858,4454.63670158683,5074.93365784113,4735.74264699544,4530.9443595744,4978.58338386794,24509.0776496858,24110.7382348998,21889.5959720849
419.170903438645,726.789430443484,793.91226080159,745.546651277837,2555.60751955968,2545.69157002801,2728.43036844538,2942.18731362028,3226.29577481557,3679.48412435285,3012.97330474615,14243.0785164243,14429.9828586783,13344.8706745714
419.171967686164,3649.96404617915,3911.16426704528,3326.44495082275,17423.3709113744,17204.7420598092,11677.7695150567,13668.2588502103,14157.2102433931,14094.8247409422,13811.0796559047,25878.1525190603,24203.8495284579,21567.2639719832
419.172015614196,1445.22360922422,1487.95107204818,1518.83366593315,4707.0655041719,4651.60917249523,4132.96664674802,4318.26334338545,4167.16500712863,3387.69104700037,4295.12059768831,17437.5627455096,16203.3148646519,14355.8433355444
419.172953078615,1328.59374480703,1673.23836912457,1273.52294767817,11207.9003869684,9599.01987743945,10068.7882720396,10185.8080531531,11453.8932771898,9652.0781718999,10585.7671207674,15627.2120243182,15191.7457085868,16346.9913330682
419.188607568031,2278.16654519989,2030.57604167323,1884.65966940903,16996.7592665419,15794.5548211621,11948.6546056354,8766.86388317841,9143.68752663103,9176.71964634699,8874.73645700091,14318.1013676257,15647.7014187612,15498.8630355691
419.274714420253,28246.931308174,30363.1449421346,27673.0603141509,30354.427922266,29436.4482445681,39454.4082571935,30164.3767254533,30480.7619435536,27829.0796342797,30323.8758923505,27193.0892593892,28204.8959582874,30597.0389685351
420.200717103981,851.712646615256,1318.81586061702,1147.58457454723,4786.13644793105,3989.04985513576,4399.19498963194,2059.90084216739,2390.426032692,2671.46773565197,2145.77750756196,3829.56931669613,3616.16209662392,3379.47778322997
420.966950364034,3339.43732104734,3455.55509745083,3807.20147364435,4132.85078285821,4645.21514641896,4836.92290239463,7619.98346870292,7142.58576959703,7993.65771079835,7456.52706463613,2110.76612753483,2578.56383439319,2285.79179388961
420.970767596318,28804.243987719,30740.4174848434,27420.5529326666,34945.8044993304,33167.5772389198,35556.9103805897,29303.9025890605,29726.562210765,28916.30110161,29446.8200048875,27966.3862898131,31796.8940055814,28884.1838273922
421.092806860815,9340.26588873003,9854.23221333743,9672.55976600442,576.428491872397,594.190700248984,662.492928329003,4199.96461160153,4268.9706978809,4310.6081442597,4219.04631662377,1367.13401025584,801.712577136017,767.761448656864
421.093701770996,6627.98504566214,3494.37770754193,7795.5151201595,663.049767847719,2096.64754962118,2520.34067932508,2533.47959105925,3339.27288022025,3031.79172526691,2753.23589841703,1970.32072637849,1275.32091582946,1326.12136481186
421.094227816149,12148.550745463,12683.520519052,11619.5820413992,1148.02089719199,1153.6013017457,1172.92188757398,5765.74122691078,5609.87346034756,5074.66790940516,5733.68321539513,955.149434655927,1004.94045304543,1157.45174734313
421.146235475129,2992.77198120688,2836.14260348981,3048.11917309257,12500.7035005802,11751.2693958747,12803.4986173189,13430.7712418835,13375.9464531161,13327.5712954557,13415.8872409299,23845.4790507285,20263.856127556,28313.7045685261
421.147381911521,2175.29834451391,1660.91305816134,1798.0040017989,6040.13081744131,6332.61686292375,6845.01873597519,2423.6061194897,2439.14684561739,2371.81586738404,2429.80161950618,8316.1291756116,7113.65354615883,9286.74124265695
421.167103287288,1509.97180100064,1616.29851097527,1602.36303832507,13643.7245832915,13997.2397082764,15969.2992881474,9405.4114669855,9498.61178977293,9619.22580358154,9429.69202985599,14780.3988203869,14615.3952188852,14587.9375356565
421.167739773964,3861.89424756876,4597.58533639282,3706.59824326682,24058.7231486668,22505.8961011089,26994.0333191787,12760.3995485228,12327.4555151125,11992.5022722051,12640.6238843656,14939.3772274446,14459.3380648487,16028.0919043841
421.219717431387,1354.19010958982,1346.28133300066,1171.16059896862,1778.08408578021,2053.34675818874,2577.95865618788,6328.93767350877,6813.66303481364,6190.55920371779,6482.27043696073,14295.1442666586,15840.0162679877,17635.2187418546
421.219943399338,1085.42785445335,1339.36639420092,1453.50773670269,5113.0661775494,5755.98139339265,5672.88842360975,1975.98855610687,2320.70753198333,1794.33672108432,2084.24653136892,2055.37588064716,2039.37665816385,2114.31790816067
421.220190887318,1780.90332694583,1783.35900756785,1725.53193184315,5278.74228945414,5007.97829127743,6378.52782350092,6472.17707569178,6647.45358770844,6707.72905191376,6521.55766991283,15953.5675265179,17148.7501705836,14507.6190133616
421.220495631033,1380.76605761416,1283.46667968452,832.023750439515,4864.88803375881,5179.24147054675,5382.35423662707,5505.03886004332,5401.73534067359,5791.7716622962,5465.2907533791,10695.1402400251,9623.91994215803,9910.20994653151
422.290678347355,10748.3023613701,11181.8510972828,10147.1198516344,4547.97920098519,5051.15047172709,6458.98862347756,9243.86631976386,9201.51373612068,9553.68587655735,9222.99748524957,30116.1968670429,29258.2667749537,30859.6378993174
423.008594415232,16000.0166112547,15943.6097771553,15276.7295159107,11530.8764042507,11858.1634329828,12646.7109566507,11846.1043347257,12262.2420194311,12641.479114504,11957.5306699778,10844.756426037,13574.0841283083,12021.5891283541
423.008722655426,16608.8528040816,18165.5460044389,18007.9948408616,13045.4169634496,13553.6203998208,13952.1835922828,12702.0850364603,13687.3604995644,12714.5730632031,13006.2406554655,11226.3687090592,11432.7485863163,11414.2302074016
423.126315839574,3022.13053058527,3999.85908685777,3258.0581019029,33158.3298055087,34585.0793920271,32064.5866415404,10306.9259664828,10097.9717863493,10077.6233979938,10245.829095974,29461.4580625837,30248.5791056294,30358.5437169856
423.144219092556,6693.22530637267,6637.57107861042,6629.55899569799,6221.69538785451,6373.30772286771,5156.94440069325,7388.63934886069,8303.85536552743,7827.4744225583,7656.56159999265,17479.5067159847,18940.3295430716,17608.8071262321
423.145036723214,13041.7885587156,12873.9938299467,12462.5487084053,1339.86598499484,1113.10248456252,1417.12854849785,8954.90818649659,8582.69996260553,8343.20232973677,8850.43600225674,15712.604777833,15354.7666122837,17055.8294502021
423.145805605579,2006.20002275243,1833.37694172648,2378.11219872971,14454.0358200234,12600.5281746663,15808.0464603904,7085.37385031417,7203.75369934215,6453.91926314951,7138.93154300931,8048.26737656102,8851.80245362768,9025.38467252397
423.147694215237,6526.94275808969,6572.2892514141,6561.89105649496,4025.72157725011,4151.81621237503,4103.59990964198,7973.85647330236,7750.39194685021,8648.79572389762,7886.66305743826,2618.54262508702,3103.15698033749,3097.25632106503
423.148621384425,3546.15917082294,3237.52591998929,4007.75927098978,41748.1551294184,43829.4690985097,46904.176149762,20454.9477952595,20493.9258078091,20474.3171245588,20466.8261654214,17327.8441622806,17441.7085628706,20584.3979164921
423.214117907322,987.505738087817,1187.24202402332,1200.06008590196,978.624663474192,1470.704979226,1023.98773956633,5835.24094529817,5894.28040960713,5704.95142224289,5857.11060991707,18222.4827012585,17691.6887000797,20318.5409372795
423.214354359442,1227.39267919336,1914.8281778202,1054.92582484547,1360.62159224348,1484.27812425301,1628.68074846623,5591.57356430827,5141.45430858887,5490.85908035354,5447.15560982514,15231.5177013175,16806.3028480893,20409.8174684118
423.332364122716,9632.25980139845,10512.9813176444,9711.12370378687,10766.3009797844,9915.60993565831,6801.74593711014,9423.91226692303,10038.8682978399,8946.29579284982,9626.87269018832,8817.82941841498,7883.54669480912,9087.39388638768
424.306521386466,1500.01926958493,1077.54974187059,1057.39422744989,7101.14580501046,7900.97328998904,6238.11097322834,10130.7105997526,10103.8381277727,9424.36157731526,10140.0411212825,45346.542087652,30194.6220676542,43066.6394427587
425.075018551969,2578.40861200458,1981.34145980165,2026.60604506498,7695.92033918199,8152.61789705157,7960.0526322353,4629.63960535961,3906.10974121903,3723.95284089373,4410.13863223784,6678.39245767386,6628.72522732145,6734.65547067283
425.15812319088,32206.6133007885,33283.3506920552,32537.2613245087,95595.5626047831,96503.5794001967,96906.8510305808,34130.9578446042,35006.4191105056,36415.9141919704,34351.809840819,63519.8679863427,64681.530052202,67127.9902519169
425.159207386759,3947.22528061141,3969.47837910694,4075.58548903976,913.455908956778,1209.38305488118,1170.01027586062,2454.18299749437,2720.26620628728,3006.26893755392,2523.08707606378,3452.10335480357,3824.63049860678,4430.83890463711
425.17897787636,14039.3760061702,15142.9693006092,13077.4470406468,118122.714997306,117292.756056467,138331.096599725,22307.3125006997,21153.5133303748,22255.0723454969,21936.0589715776,63744.3399059429,60268.328749836,62375.408063367
425.178980500038,15330.5061290145,16923.1876534851,14434.8320382335,67856.3359305095,64036.1939239877,82444.4266438855,14582.1849846744,14368.0112958686,15902.1435605413,14483.2900979196,46093.356395785,42660.0602646189,44801.4017366905
425.222666770369,3774.67710935535,1425.47046971318,17723.9341763053,5100.11864911119,4092.01062326575,34411.2768704831,16183.5107515671,18061.1846944462,15891.2272982098,16764.1602883522,4947.23792210992,23100.5226631068,38604.5432220532
425.251435380894,1800.45865908121,1628.80959323451,1149.43799306251,2013.60314469632,1696.90512017191,1959.96887628131,2520.90758536138,2812.38670802247,2515.94107335811,2610.02149016684,7051.91271422825,7716.01624306292,7743.88722875843
425.251519557857,39075.9892569038,40941.415439346,37879.3896977515,21953.4320853143,22042.0632143363,25642.3081825899,47470.5826645693,48016.1555708757,47624.0034570823,47639.1145590308,94264.5400421475,96414.8332231874,100359.688621425
425.251583376103,7484.91385798451,6469.45688574794,6187.04925861181,12944.153225668,13737.2854000301,15840.0791252151,14600.3217666531,14522.9157042438,15946.2616354235,14544.4187078968,25836.4355828892,29458.6891393103,28658.285044806
425.251881103158,8707.99151319631,8472.84414979256,8220.87473506325,5484.04006676353,5721.07927035822,6312.5605500988,7400.07017922261,6290.10558660685,6828.66622138356,7042.20555214649,12422.0987898812,13971.37282948,14412.0903995028
425.251916225144,3967.56151409759,4635.57148924017,3525.55623438434,15906.9654952356,13854.8946582927,16794.6015625958,14981.3564397187,15239.9988472633,15256.8593556679,15056.1928924035,54688.1061148504,51299.3236787626,45400.6949975025
425.251947654919,1181.1959463566,1546.80757112677,1239.54522516378,1141.2778148829,1075.93192386549,1391.83310191826,5411.93067474617,5596.31135810565,5634.01782476781,5464.36280886518,19693.5573643261,16296.8778269279,20188.4936901747
425.252081560758,3757.73121192588,3648.18878442933,4247.75630697959,18913.6869214675,17983.4967964839,21497.8113171559,14616.3112037191,14972.7729944944,14943.8636471861,14720.4477987047,29989.4718722845,29721.5514892953,31658.8229468855
425.252143967592,2052.28373861677,2156.68834282899,2420.06004346237,5985.97640511411,4247.37051293274,4052.99057192752,11030.2173015013,10464.7167238029,10673.1008693414,10856.3910216465,22742.6272549593,24019.0856075464,24845.6499511115
425.252197800506,2471.85746140267,2288.86360319933,1239.15061528136,2399.75162948584,3448.43193249427,3209.28086403397,4162.90862667868,3535.99782234405,3472.15359857835,3970.48064223243,10965.7602461163,10221.3395534356,9819.37644427479
425.252291615725,7240.04577934903,7340.53026725078,6552.26250651369,4904.99678755681,4673.37314174591,4473.01093189445,13181.2162001386,12577.0231307861,12865.3853071838,12994.2488753686,13370.1385574375,14266.9404031855,13854.2268812532
425.724637077345,1516.5343992019,4236.77156514681,6895.6776810813,2162.16335691502,1451.03914121101,14858.5439982923,6516.39425050009,6464.09330361326,4509.40532544791,6558.39226662381,2308.52461864114,10165.5854312678,15869.3668535426
426.048417724688,9245.44366613582,9478.6335606482,8752.88106892995,10307.9548699422,10603.5093017159,10058.2052580185,6864.61440386641,7450.46237561128,7603.26481045596,7027.66381509435,16405.4062655035,14698.0363042873,18752.959596154
426.435051968946,85357.579115269,84888.860338595,86585.0401013848,88177.1989339808,87810.1923541597,100055.576672118,78422.5363632166,77169.4221132447,76513.0872610774,78069.9420732788,67943.8676154258,68159.0392262165,69355.3701600035
426.490393310455,64057.7643658533,63031.2717908111,63481.3911187857,64193.3987205974,65015.4458035728,75035.2131726723,60342.4952187823,59987.2283472864,60009.9358660489,60237.741385649,54483.5314533165,53233.9822722517,55483.9546769943
426.58950892179,124918.405164332,122135.558454299,126277.399928271,124159.442548138,125359.945345454,148379.981217076,117447.747841108,118834.573387413,116361.010275986,117912.449628415,107414.683067603,107664.761032012,112503.049571801
426.762033871584,678.633252139094,1001.51888866334,2192.67290968005,4535.35626802347,3887.94514477176,4235.37596597455,4478.09092078553,4452.20049042906,4599.52374002352,4466.94948980812,5809.89133309834,7190.81089305068,6000.56103664558
426.901441290544,6904.06547678441,7122.03567255103,7015.87026533363,11186.2257912454,12214.7298468905,11897.450665549,11772.741940322,11959.3068925379,11174.1299746632,11846.633190639,13697.9925550247,14073.6922838798,14460.5701041329
427.102077238763,38117.6656096591,39670.5550584156,36124.5671711799,7039.79411725451,6637.60638935135,6337.96500568995,17372.7419351203,18280.8411996884,17999.5454982796,17640.4256202025,10327.8170456324,9686.74703592873,10231.5609808344
427.102559418706,29276.7843297103,29841.0902138659,28700.647219708,2377.33517587342,2247.60767209073,3404.67265132621,22515.1646127859,22682.6825791663,24564.4041955267,22520.2478899123,3013.07324450965,3964.30545201881,4432.97258764141
427.102675877196,299453.581510506,309455.50091213,297789.690609978,8855.52888492183,7709.66337374827,8085.63257016948,117121.747601077,116840.231394599,118696.897742309,116994.286076248,5269.74716791867,5495.97159061713,6182.7812503983
427.103451478364,183110.368993226,188119.12596385,181017.055191814,1613.50290910557,2150.67272727495,1804.74094019432,67958.1428419034,69879.6344188979,68940.4504245286,68537.6113993916,1375.79341138256,1248.15148517167,1670.37894167266
427.103658351081,33194.4279212524,34057.8913919737,32003.9566402031,1551.38655390503,1490.01827117849,1256.46482144155,11950.5990886583,12125.5489750815,12373.1991733097,11995.6242315269,1924.1841849836,1652.41552649567,1253.89939803009
427.135714398463,4473.39277198478,3795.88465733042,3785.90710170009,976.981183787546,1316.38388350456,1272.90662944057,4899.51707633065,5315.00272342351,5043.9504926497,5024.04658121435,9386.25748931472,10495.3914438507,9351.80432484538
427.13644490447,3486.39911697483,3557.46228561036,2255.4370020545,1051.62522533833,828.502032707255,1162.92431227623,2639.46037668814,2626.59072614208,2939.1688134363,2628.46881967061,6893.73032789735,7181.82106036039,6421.28212197172
427.136669514925,3932.13300555204,4553.5308366295,4084.45433278867,2014.17681909397,2596.93439640826,2047.43930544634,11669.3611923118,12406.8392446806,12027.5900776422,11889.5497776826,13161.3102518134,15890.0485321983,16306.4212663018
427.13698974384,25058.4465040256,28766.9855197306,26753.1265615299,2339.01422710131,1894.02171978852,2270.74426487922,14859.4197149808,14048.9718509148,14670.2332201337,14602.065823437,31318.9385107287,31021.6912640078,22176.3727887189
427.172920968136,8831.37977796762,9320.90705797616,8313.10775333923,951.449899012282,1343.89283325778,1039.626192082,4613.29230241814,4885.09215500553,3637.2290407809,4725.11022258174,6810.49931912225,6707.88224181453,6659.30710735226
427.172935246998,23485.9607192404,23983.4694568509,22044.4107033194,764.330175748184,1262.02772254174,950.177825636709,12264.54931786,12390.9033842894,13051.2920217087,12285.8277696793,19140.9420773625,19030.3453604142,19274.4013453253
427.266820319205,9610.01900689892,10789.6508973092,10133.8763777221,16898.0148328549,17885.2839345505,21141.0229903866,26628.1442402913,26457.5819876547,26577.7601136604,26575.1563264987,72065.3401257535,69750.6203606258,69481.7235472388
427.267009802397,25545.2745073841,26744.0815844941,20705.9056336258,19823.9351123031,18338.7677499651,22788.1183012895,42050.3438923923,42804.9243910352,45235.2850974515,42212.9129699604,110830.489831424,104453.867355363,107356.0940949
427.267054549726,35275.4348829093,37958.3369212228,32425.8506734009,16215.4870877522,14871.4528779987,16831.8278466144,44810.041443847,44060.9934189573,43950.077422327,44592.2405968741,53062.3087767958,55945.0627713599,60439.0359997205
427.267130121238,9616.32237507311,10279.0224836681,8938.05681730244,16116.0423067234,16275.0626233418,18292.6878969031,16042.6578178621,14874.6852842302,15786.6463001621,15668.8440623715,36870.07383747,33491.1169022818,35518.2467130806
427.267353277549,1503.36291254217,2122.25892570008,2393.09431837274,4012.84096450447,3789.73777166203,4219.22298691905,6248.97521143929,6411.45156169292,6474.95656294109,6294.58498081979,10928.5993365205,11620.6045025192,13142.3722421263
427.267650588319,172915.116760811,176386.443863656,161099.90260514,73327.2822797266,74768.2727950884,78941.8752501507,175956.997177198,181209.115287131,178986.788689737,177531.668835411,403586.730626841,378600.465840552,401669.636400308
427.784123203863,38097.0104292164,38202.9947387974,38265.0150285501,39492.1482610142,38612.1142244486,44897.8808439182,35441.4564671762,35760.7714573411,33796.8510684152,35583.602897914,26336.0000260663,32143.829939305,30340.8385705483
427.97887368845,40689.3496008534,42750.6759344793,43535.9707715109,41577.7437415757,42198.5073069731,50301.1050068325,39120.7582571144,38030.3477605088,37048.5623264008,38823.175259134,34047.6123091568,36049.1918943803,35418.2592603617
428.024567172136,15761.4035007148,14999.8987066992,14702.8760442287,15530.4382973053,15335.0323296971,18875.5050117491,13930.7336898399,13797.9563144651,13568.6896444995,13897.4186440383,12333.841294891,11767.7035002688,12887.1729165474
428.070806502154,5663.29963489143,6493.18630901124,5302.31335166463,7068.27305147779,6078.88180314448,11285.6705352316,5372.97542626884,5122.46291230468,4806.49830494297,5306.64655598408,3485.78627454235,3246.89298094607,3934.01322112673
428.155461312181,1125.5737729525,1651.27248508494,1206.37453247519,6962.27127260605,7584.22781964239,6767.73353049665,2503.14522022411,2262.95074916368,2394.69786580567,2426.96084464615,11602.9737104328,11617.6486887449,13187.8340226224
428.176270887503,7190.56474262433,6695.84302989899,6630.47295696914,3733.80396225143,3006.67633315992,3593.50426549042,6541.5630475124,7221.17339707309,7228.80690428754,6733.3954031813,17452.2669870152,16942.6531709499,16954.3137456948
428.231374281608,10694.263454361,2848.35056789293,48410.7818654872,11004.4001121788,6886.6584305731,102852.590572373,36106.3390933686,35756.1447637683,36962.9874979224,35974.3151005479,7753.13223310506,33661.965421181,52320.425175311
428.337801367314,10625.1656185654,9150.85175325849,9503.46827230035,12329.984816931,9886.16549987583,5801.44026124876,11650.9429193086,11736.6655695483,10317.205850912,11712.7346943051,10609.6343163806,11782.2651347893,8785.34767219727
428.732833066932,4218.92245078145,1218.94181033779,21821.2177452441,5566.8468387855,3298.63002853741,42114.325835927,15613.7312888401,14636.5454328414,15177.0582667693,15307.5896525135,2983.16856426997,13224.4956773951,20659.140397521
428.899906900601,3676.96831861603,4145.46214743004,3183.06388937105,6588.06331555128,6188.18989647726,6223.11872430448,6414.17351035188,6555.52432332149,5627.54675688266,6479.30202251353,7708.67496275797,8107.31222720739,8578.21480226859
429.135704441957,1604.47404970313,1961.53608031517,1664.76779894399,5419.89605876586,4855.62644040695,5288.01392673325,2696.22964802603,2995.43322323464,2880.46237691522,2783.22213562623,5768.49166835956,5673.22593679935,5783.45011103887
429.137961439818,1236.0742381736,1340.23682433737,1524.84620921333,3147.08469798932,7504.09738886083,8312.26927966513,2793.65447963822,3269.29769277426,2406.74798952725,2947.14794980307,4294.4288228011,3986.98337770302,4446.42146073212
429.151370290948,1755.48880991243,1727.08809208924,1110.58667483955,2359.45462174189,2376.99718881062,2104.74504507134,2123.08619981506,2061.20213674987,2121.34930814788,2103.3056716601,15563.765373387,17953.8733236731,14927.341141236
429.152651392926,33372.5277582303,36242.9071932499,31892.6143064519,2860.50409879831,3019.27344290159,2477.57718270679,13838.7479426893,13887.2473897378,12066.8547763517,13900.4812829572,19618.0938482156,20469.5721190505,18362.2447907923
429.15290388984,52805.6428560375,57533.4120928043,48777.686461983,2612.46913187398,3315.44201582523,1903.86066851081,24748.2234072356,25430.3714600473,24759.6771409613,24962.1876829696,26656.6171560513,24705.9064418483,23835.3239930644
429.153021012194,51328.5079804062,53491.2891429784,52158.7377850541,1218.77450459903,1075.52296945963,1172.54335935239,41309.7343503843,43334.0163460085,39741.0425911512,41980.6991195167,32366.1103576323,31177.6946194741,27993.9096689158
429.154398166029,1085.74588645073,853.453567196148,869.389881764064,1467.38034098197,1380.38434367425,1293.39866710987,2328.36528301078,2299.44527082587,2635.59607808924,2312.15613829881,14338.6172030008,12839.6210815553,10661.7761161544
429.17401758515,30936.2534605079,33601.2728226742,27303.7960232063,784.596356430099,1051.0582582294,1015.00314732945,6642.46902033257,7498.27084647821,7796.04931999367,6875.77063631357,2233.50055156915,2702.75597966173,1891.12419929882
429.224909068904,28922.3972491775,30089.4117959842,29565.9567495827,28461.0918896357,32656.1045667339,34081.0563751976,25025.1468865242,24099.9325399794,26662.0915311,24689.8157480909,22326.0300524457,21860.2002043997,22525.3093751102
429.263690579106,2779.71981119667,2642.84415863066,3028.89061552214,3579.29510891921,3523.9226874688,4708.36679975661,3063.01110024489,3608.19140839746,3475.17611173916,3216.38625822036,3593.98412124752,3526.58404411505,5080.56266802473
429.282186893687,6373.85269033922,5474.15129085684,6426.3641588272,7014.6675427262,6978.12093398622,7329.0909208678,5945.9862000659,6681.35776726133,5800.64129418348,6173.66160002833,5379.99031837693,5315.50988469947,5505.32606269654
429.284404487023,4365.41406123509,4523.50997323247,3311.94403491462,3975.96451916433,4054.40472745264,3870.86643468814,4256.73098779958,4256.67755586516,2844.20950577768,4298.78341627629,5141.51039793912,4252.55191130485,4302.48882436082
429.31935214061,13633.0146567098,14720.0611661323,11544.9417336373,12563.1972918642,16087.6877880387,12204.7527372166,14078.1963866487,14271.8818062588,13011.2822340733,14166.5265294712,16627.4496394892,18557.4740647758,21042.2208199389
430.249379843261,16642.5020655921,17157.6950351523,19165.6467875578,15905.3889661444,17159.6843643928,21036.1596374692,13775.8598518337,14622.9287040099,12536.6614473001,14071.3010669339,6749.45005306003,10286.214815829,11835.5359506716
430.279697744354,10226.965551409,10686.6541481353,10244.7281023818,11427.2114814973,12485.0416974202,569.932025072751,7856.78446485764,9426.51078995715,8036.32852170452,8319.31533544362,43059.7606472097,42189.0575776969,46000.1595271555
430.43955481467,25532.1390280105,23205.0593991886,23569.5948206836,21185.0561097695,22529.8253745126,26534.6407793047,21434.4767954683,21123.5756272942,21483.3030294106,21334.2230971508,15155.6665369945,16567.4840880355,21171.581678304
431.167937405846,25502.89786864,24328.2943334689,21544.814148034,4495.00778396605,4995.83323402441,4817.77301719956,12273.6942984104,12046.3099699949,12158.4908681152,12203.9426830223,12514.0578371801,14923.8053737687,11908.0521735063
431.168199255378,25712.8628537396,26445.8550669193,18301.5494173839,5327.3102160922,5601.47744773539,2699.29677053594,11313.1667434707,12488.8828007597,11576.8431594854,11666.8880025858,18675.091968067,12853.3809278158,9382.48347727085
431.20342483955,4104.14814694223,4606.19463615172,3750.14374625105,11195.0165170399,10154.4999749892,11053.8240007254,9859.00319320691,11251.4362059064,10411.1020096151,10267.0803580511,20883.3783853897,19830.2163079558,24088.9949726925
431.280465978678,2516.80809744968,3495.43182701225,4497.99581888772,4057.66213052824,5036.70509100187,7208.97714263982,2878.67404738358,3197.31280176723,3057.35863480012,2971.73988853118,2563.98455864763,2434.12108415769,3216.43293513798
431.696326690747,10044.963067093,14483.1195914292,11302.1454568823,9198.9392826875,11109.1481414493,8435.6965505671,9260.69662478395,9530.5721395028,9717.4567993323,9334.46153581008,9040.43094074872,7499.5545202521,8170.52335002366
432.29603918851,9245.69448980589,792.464219178764,623.743083121967,1806.73081689424,1704.68079382817,1779.92726301714,16813.2081879609,16686.4728320099,16691.799584693,16775.8850059348,92934.9884919321,84625.3405793847,96978.9458169292
