Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,QC,QC,QC,QC,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,QC,QC,QC,QC,CU,CU,CU
735.1336247,855.3701,889.042,5255.129,846.8623,5998.199,4259.5547,3641.4414,3777.998,4428.539,4818.1016,876.2285,1133.706,1233.9893
735.1352141,687.9248,693.3208,8505.18,728.16846,7596.414,8091.4688,4451.5312,5290.797,6898.9688,6595.871,1077.9404,664.9092,1157.0957
735.1356164,1241.6094,1485.0898,6548.051,1633.4912,6431.074,6331.508,6369.707,5991.426,7375.715,9050.633,862.1699,1427.1416,1098.3516
735.2137508,3359.6426,6360.5664,7021.3867,3419.2402,8440.82,8425.258,14752.648,16943.484,19601.61,20497.047,33884.375,33884.375,38467.188
735.21412,1290.7852,1693.5547,2923.8535,1461.8525,4716.508,4036.621,9357.586,9317.844,12225.992,13409.836,24034.61,22598.328,30308.875
735.2142056,2111.7266,2286.5469,1418.3301,2342.295,1843.4609,2007.8965,5748.047,6599.7266,8204.07,8375.43,7840.797,9351.367,10360.633
735.2146317,1866.3574,2119.6387,1342.0615,1724.8828,1496.6777,1430.0869,3787.662,3757.5742,4934.965,4833.34,8535.555,9014.547,9394.773
735.2149317,1254.7168,1190.4375,2132.9941,1362.502,3068.4746,2077.9473,6732.1875,6442.8086,8691.844,9808.648,12754.172,11515.57,16414.656
735.218322,7257.8555,7890.914,1026.7207,7320.5156,1135,1470.0859,3701.7754,3444.7656,4854.422,4348.242,3986.4844,4119.1094,4325.0234
735.2190244,23784.125,22024.266,9146.758,22744.984,10177.305,9109.93,17121.625,17836.61,19033.422,19782.5,29340.984,27956.031,30874.14
735.21917,24133.328,23403.75,10343.57,23603.172,10683.82,10340.398,18229.5,17525.125,19874.906,20526.938,31312.844,31127.375,33579.312
737.2340674,7279.2227,7848.629,1774.8096,7266.41,1938.4697,2292.4102,3333.336,4067.3691,4843.508,5244.0117,3679.7422,4070.7715,4864.758
737.2340942,2180.832,2112.7695,1592.3574,2285.5645,1850.544,2144.9414,2649.5117,2447.2227,3135.6348,3491.0645,5439.4883,5133.297,5643.211
737.2342088,39814.406,40634.75,26538.047,40821.438,28330.828,28778.312,33257.47,36697.125,40226.344,43671.78,58729.03,61138,63854.22
737.2364799,11653.578,12098.141,812.1177,12154.711,750.271,628.4292,3773.0684,3933.3828,4111.1094,4176.883,9958.172,9988.648,10117.734
738.7628585,6080.258,6895.2773,4098.8594,6515.875,4365.2734,4532.41,5437.6094,3834.6816,5568.3516,6601.9844,1280.9014,2314.752,2657.2832
739.1646201,2134.9746,2139.455,7556.6367,1856.8701,7747.6523,7695.297,4268.3906,4383.9766,6115.75,6102.2305,3004.7305,2630.121,3169.5645
739.1658549,2179.164,2606.0723,72142.31,2265.7676,85652.75,86854.125,33080.97,35163.062,42592.625,43519.406,1606.377,1657.3955,1325.1309
739.1661679,6008.0312,5892.41,136817.75,5062.3555,144856.5,146593.88,65439.53,67407.875,81722.81,86827.69,2231.498,2196.9492,2261.1992
739.166397,1224.1924,1586.7754,111256,1592.0957,107099.44,108553.75,34178.156,35131.156,43182.78,45018.25,1390.5166,1117.0654,1112.7314
740.5532287,10507.016,11024.391,1656.8389,10406.594,1848.043,1340.4629,2468.1406,2585.9824,3675.5645,3186.7773,4668.676,5716.8867,5793.3047
743.2335722,0,0,0,0,0,0,4414.414,4413.3203,4832.332,5721.508,19999.938,19979.484,21608.812
744.6380401,7230.289,9677.328,4396.449,8107.3516,5615.4414,4719.875,6193.336,7267.6445,7721.4883,7922.4023,2281.6465,3069.164,2497.039
744.8588213,6935.5664,6662.793,2910.7715,6702.539,3677.9902,3547.8574,7416.9453,7382.4844,9008.508,8014.426,10997.625,10455.6875,11436.5
745.268556,1701.3281,1776.4062,742.06494,2050.084,0,621.1128,6950.617,7105.383,7756.1562,8815.25,3866.2285,4276.133,4917.883
746.8560516,6636.3867,6519.922,2243.2598,6299.7812,2979.4316,3265.2246,6718.1016,7251.289,8130.246,8713.359,9485.43,10600.781,11645.305
747.2123167,922.7256,1213.3389,2461.713,1276.4785,3144.537,1810.7158,9190.578,10105.219,11551.422,13201.398,7710.9883,8150.172,6080.5195
747.2126988,4042.205,3898.084,3076.0059,4474.508,4340.949,4008.295,10931.469,12717.422,14411.516,14147.625,13665.234,12670.602,17366.64
747.2143276,2057.1543,1904.7803,4786.918,2649.209,4784.539,5165.5586,43340.28,43722.72,52658.97,50003.844,41992.562,43950,46574.812
747.2144462,652.624,0,3153.6953,0,3742.1777,4006.293,10045.164,11948.336,15599.891,17113.828,31129.297,31509.5,43398.844
747.2159143,0,0,979.24805,0,817.1948,1180.2578,2625.8926,2582.957,3250.4922,3554.9844,8664.086,9963.391,12210.039
749.2333088,3810.787,3768.0078,0,3647.8984,0,0,1480.4512,1402.4912,1722.0186,1743.0215,2796.3047,3498.5488,3653.4102
749.2338959,3994.7188,3268.6582,0,3588.7031,0,0,1166.9805,1403.5039,1422.9248,1571.0742,2833.7188,3036.3086,2620.83
749.2350941,3494.6738,4000.6172,0,4499.5312,0,0,1663.3506,1400.583,1934.9863,2116.9941,3103.1465,2362.5742,3462.9082
749.2351929,14185.242,14378.969,0,14740.555,0,0,4448.2812,4560.0938,5160.4727,4852.41,13110.891,13048.266,14052.672
750.2410747,0,0,839.1846,0,718.56104,819.5288,39834.28,37953,44926.75,48968.5,86218.75,91461.125,102528.375
750.585398,16779.766,16392.562,2962.502,17320.969,2130.5547,2078.6602,6221.6914,5396.8086,6353.1133,6906.7617,6335.0547,6348.504,6760.086
751.4249388,4606.0195,4576.4883,0,4175.949,0,0,1415.1396,1995.5957,1921.5166,2407.1777,5411.1367,5793.539,6638.5664
752.5815751,16894.484,15746.469,2963.0547,16870.344,1631.4961,1933.4443,4493.211,5328.5977,6872.5195,6807.051,6961.539,7572.91,6899.383
752.6672676,9857.828,9188.945,4706.992,9989.453,4275.3203,4654.742,5864.9766,5986.211,7858.207,8202.555,2775.4707,2567.4082,3561.0996
753.1658726,698.6621,764.8677,1014.50586,712.04785,876.1758,838.8418,4625.7344,3788.9316,4692.8086,4529.168,874.8076,1000.9043,978.20654
753.2221549,1679.9346,1774.6572,1613.0459,2207.496,2013.5361,1194.5488,2930.2383,4082.7559,4263.625,4375.125,15072.016,15456.148,15958.383
754.6634318,6084.2305,6549.004,3115.0996,6864.078,3173.9395,3214.9512,4415.8867,4023.4414,5490.5664,5935.9883,1557.4209,1952.4814,2101.246
754.8262287,15593.008,16885.312,16515.094,17348.625,17592.656,17628.75,10721.766,10629.18,12055.984,13143.148,9973.117,10992.469,12010.742
755.2025723,3330.414,3784.5488,1929.1104,3860.9746,2080.2344,2083.6895,7657.0977,8062.8867,8850.922,9845.328,4430.496,4592.164,5213.8125
755.2033684,1840.4072,1959.3916,1826.5195,2315.7812,2566.0977,2621.629,233954.38,241078.12,277841.25,291807,2521.9727,2645.5469,3147.8965
755.4568663,11644.703,11909.859,1090.123,12726.039,735.7866,700.30615,1925.8047,2838.1426,3467.8418,3421.6758,4633.711,4460.246,5324.754
755.8273161,17076.188,18280.188,17502,16497.297,18179.578,18379.062,10684.414,11611.648,12596.898,13450.953,10783.656,11828.984,12756.516
756.8257194,24300.547,24788.11,25572.031,24782.906,26130.25,26464.578,16795,16964.297,18300.578,19446.516,15551.852,17775.344,17798.062
758.6226493,7766.6367,7851.8438,2571.0762,8383.148,2537.2285,2637.3613,5978.746,4847.2734,6959.2344,7443.9023,3765.8496,4937.336,5101.121
758.8243124,15557.789,15689.742,15889.0625,14964.789,17090.86,16791.39,11119.164,10638.9375,11791.3125,12086.797,10294.953,11045.852,11393.047
759.2139848,0,724,1388.7295,0,2301.0254,2202.4531,5018.133,6112.6055,8335.023,9002.766,13256.148,11079.594,18674.703
759.2159574,4268.961,5059.7812,2897.8223,4810.16,3357.5234,3375.1855,2911.6367,3032.248,3386.2559,4388.2188,5686.8906,4967.574,5375.285
759.2690106,2821.1133,3408.0957,0,3413.086,0,0,1797.2617,1298.2852,1421.794,1727.4297,5982.586,5413.0273,5805.293
759.2699558,11161.945,10323.297,726.11035,10097.719,0,0,3244.963,4064.6016,4475.6797,4452.086,17599.516,19641.969,20728.938
760.6121147,35351.03,35817.03,23821.406,35754.594,23047.125,23904.75,16554.578,17650.344,19404.031,21026.797,3390.8105,4111.0156,4712.6094
762.6081836,24254.562,25146.266,17979.406,25141.422,17340.172,17598.469,11785.617,12157.617,13909.125,15066.789,3607.1836,2366.463,3842.1836
762.8318316,3871.4531,3976.8438,2350.9941,4257.0234,1865.5098,1633.2109,4340.254,4666.16,5150.707,5753.7305,4845.2383,4540.832,5521.078
763.2132767,5032.824,4853.539,0,5171.1562,0,0,9179.43,9649.3125,10641.555,10814.32,6178.9805,6472.2812,6995.7344
763.2137402,5181.543,5250.051,0,5415.5273,0,750.8501,8035.8594,7970.7617,9520.617,10949.906,7317.5977,7174.8867,7137.0117
763.2239208,6607.965,6863.699,1572.3164,7520.586,1431.2363,1686.2451,12737.828,13704.672,16986.328,16262.992,43218.5,43411.312,47490.062
763.2604661,0,0,942.9917,0,1256.5547,1198.4258,4871.133,3567.7363,4766.4023,4228.461,15265.984,17086.484,20634.39
764.6050422,8190.0312,8412.195,6259.9805,8665.867,5169.66,4889.1133,4310.051,3838.5684,4988.797,4755.5625,3462.998,1928.7334,2412.0059
766.5756053,7482.0547,7697.8125,4801.8906,3898.004,4641.5547,4636.8867,4812.4727,4925.75,4767.59,4371.4336,2859.1406,3381.2246,4162.1094
767.2460236,27139.562,23669.734,2356.7715,23817.406,2317.6953,2515.1855,12452.352,14180.453,14268.523,15884.75,45618.97,46422.438,50508.938
768.6429275,7826.9844,7880.168,3675.5742,8195.734,3005.709,3390.6348,4576.4336,4589.0156,5739.1367,6105.2734,1100.832,1239.7822,1774.5039
769.2168238,1728.6426,2144.8125,958.5029,2340.373,1021.22705,950.499,3045.2734,3407.9844,5902.9844,5325.9023,10875.047,10847.633,12601.172
769.2204579,5239.6484,5171.41,9469.93,5750.2695,8986.07,9624.742,13898.203,15324.078,19016.344,19177.375,4840.0625,4313.6797,4079.127
771.2120465,4265.8438,4099.426,1045.8652,4358.41,1175.8896,1542.457,2250.4766,2452.629,2458.0508,3213.1895,5780.8516,5722.008,6928.711
771.2147707,7403.332,7155.949,1647.0234,8348.156,1777.2744,1698.418,3016.6777,3397.3047,3611.0273,5418.0273,7105.6523,9143.711,10333.109
771.2151082,5289.418,5079.676,1062.9688,4973.7305,1246.3828,1122.292,1568.4766,1689.1904,2600.5957,2698.1387,5815.4844,5821.4883,8233.3125
771.215575,5449.0664,5316.1094,1465.4277,6286.6484,1100.1357,1078.8242,2482.17,2503.0332,2859.9219,3176.0703,4403.207,5323.551,5713.082
772.2137738,1802.627,3055.832,0,3295.3008,657.0127,701.3447,1955.1719,2145.1504,3089.9453,2073.5957,9084.281,9149.258,10682.648
772.2218038,0,0,0,0,0,0,10257.93,9429.078,13980.672,13560.961,13223.523,14671.023,14828.734
773.2270046,2674.7227,2773.9258,857.0659,3411.8652,814.772,924.5654,4167.8125,5178.8555,6603.246,6433.285,19603.422,21328.094,22790.953
774.2598926,2361.9414,1921.081,710.41016,2353.0762,714.4453,830.13184,2036.0283,2617.086,2167.1836,2089.2246,15359.469,15808.359,14288.766
774.2612702,4338.6484,4331.961,850.52734,4393.3203,732.126,970.3696,3940.496,4697.043,5064.7773,5654.2812,21598.016,22510.36,24523.5
777.2230308,1165.2461,1193.3867,3764.832,970.6245,4654.6484,4909.574,18620.938,20909.453,27941.219,31935.531,41975.562,41087.312,58642.938
777.224605,0,0,1144.5635,0,1541,1472.4873,3332.123,3645.8203,5385.625,5060.0664,13477.969,14363.805,18765.797
777.2248079,4084.0176,3564.8926,12180.898,4230.0117,14667.352,13781.133,66811.5,68359.19,82757.25,84058.19,81933.06,84274.94,89139.125
777.2252825,2031.8086,2050.459,2305.3848,2053.7168,4046.4531,4594.551,17667.89,17615.953,22613.39,24165.172,39772.062,42518.28,46392.47
777.2259033,7323.4805,7380.1016,4273.301,7593.2812,5113.8477,3943.6387,13992.57,13014.0625,15789.836,15307.82,25965.781,27956.953,31503.64
777.2286176,6375.453,5293.6367,1304.4043,5849.629,1287.6514,1895.2578,7396.496,8604.133,9477.93,10881.32,3567.5527,3443.5195,3755.6914
777.2297477,7189.5938,7509.703,1837,8180.836,2153.5645,1998.793,7680.2266,8252.734,9203.109,9179.758,3874.164,3834.58,4193.492
777.2313939,1461.0918,1697.3682,671.1865,1544.1631,0,0,2300.9844,3109.0977,2302.5508,2477.6504,6208.2227,5311.336,5635.7344
779.162101,1180,1213.2178,7542.6016,1337.4414,8066.871,8523.773,5059.074,5505.5703,5706.824,5315.6406,1190.5781,1186.7451,1082.9941
783.2339863,1555,1080.3838,4382.2656,1559.9219,4615.699,5707.3984,7494.371,8995.484,10257.344,10980.891,37853.47,40417,42592.938
783.2404334,10020.234,10069.141,6819.879,11324.117,7616.508,6628.047,22777.672,22337.203,28153.594,29887.547,111066.44,110393.125,120609.94
783.2412954,1637.4102,1751.7012,0,1679.2051,0,0,2150.1738,2539.3086,3135.086,3098.713,6878.3438,7301.996,7915.9805
785.2125318,5206.699,5048.008,3186.9922,2499.3613,1540.7295,2087.957,4231.918,3887.4355,4773.9727,4425.3867,2535.4258,2994.1055,2208.2305
785.2145319,14331.555,13266.969,2325.2832,14153.961,2199.4277,2383.1172,3813.662,3517.7695,3977.1406,4307.8164,9923.656,9942.945,10336.93
785.2148993,1837.6533,2483.5352,2595.3418,2911.3262,2502.121,2575.4375,1949.2832,2154.2734,2895.0684,2897.5469,3794.9258,4257.2266,3690.1328
785.2152145,13830.039,13129.961,147504.75,12950.273,158049.62,156423.12,72637.31,72892.81,82548.5,80921.19,15875.109,17340.906,16349.383
785.2628578,714.48193,952.7324,756.3364,761.6538,930,675.084,15434.719,15669.281,17727.188,17770.328,3225.8262,3871.92,4281.0312
785.3051769,673.4634,0,757.9033,0,711.1582,0,33565.72,33055.438,38936.47,41275.594,856.42773,880.2798,979.84033
787.3188127,0,0,0,0,0,664.9116,40603.594,42446.5,49058.97,54309.344,1953.3955,1240.1562,1621.8438
789.2381358,966.1162,1096.7744,788.1919,1588.0322,664.4927,799.813,11399.07,11863.133,13574.3125,13080.461,31009.562,30354.266,33623.97
789.2388833,969.8096,801.79004,1029.7803,793.69434,1133.875,1148.9492,3022.746,2845.0527,3887.3047,3624.1582,6129.7266,7216.961,7384.164
789.2403573,1515.6221,1168.5166,943.0757,1479.6934,868.19336,1099.9443,10682.8125,13025.781,13632.594,15080.219,32910.938,36066.03,37985.156
789.2412054,1022.94727,847.3286,639.37646,1008.20605,845.23193,790.69434,3426.5723,9199.484,10570.234,10086.422,3918.539,4142.617,5225.84
789.2421727,7381.254,7515.3594,806.9795,8740.961,1435.7314,1400.0332,2711.9902,3021.7754,2763.0254,2786.7285,8911.266,10925.156,11022.266
790.6329414,12316.977,11811.953,6208.3438,12866.422,7385.207,6864.543,7234.133,8205.43,8247.828,8967.602,2622.1074,2765.6367,4607.078
791.2449244,9424.719,7560.9805,0,8152.164,0,0,2087.2168,2053.2266,2361.457,2782.2324,4887.2383,5299.3477,5620.4766
791.2454916,9584.789,10510.883,0,10651.969,0,0,3169.1719,2222.4355,3654.1113,3747.6777,6428.9414,7141.496,8298.43
791.2458367,6248.66,6214.3125,0,6323.8086,0,0,1693.6982,1611.7354,1934.6289,2298.459,3161.3066,3983.709,4459.75
791.2542588,1002.1914,888.4336,781.76465,1096.2744,869.251,871.34424,65066.28,69887.25,86218.06,90779,3689.037,3587.2188,4181.2266
791.2545605,938.5757,888.4336,775.09326,991.96533,751.02783,758.3457,44699.28,47230.344,58466.562,62627.28,3668.748,3719.9844,3358.4805
792.6276838,8401.266,8927.148,4481.3438,9744.805,5055.992,5548.1016,5117.6094,5759.3906,5524.5977,6509.625,2705.582,2618.2773,2370.0117
793.2336721,6746.1406,5868.211,1183.5762,5152.328,1453.9531,1376.9951,11918.203,11548.758,14713.906,14783.867,32354.266,36382.5,39904.47
793.2681661,703.43896,0,0,967.25977,0,0,24554.188,25528.047,30125.422,32915.72,2874.459,2934.1973,2551.2754
796.5903879,6450.0117,6018.1836,2917.209,6891.0547,3818.2695,3463.121,4471.035,4288.0938,4368.3086,5246.6055,4813.5312,5281.91,5668.8516
798.6621892,5074.3555,5885.8438,834.6782,6348.5312,734.5249,699.05273,4474.492,4124.9062,4527.4453,4847.0977,710.26416,1359.085,1421.4795
799.2075227,1445.3711,1499.8955,3337.3633,1545.1924,3310.129,3315.7168,14674.984,13894.273,17786.406,19704.984,8372.844,8377.648,11409.859
799.2088091,872.7588,645.88916,1382.6152,855.29395,1372.2676,1477.3477,2926.1543,3603.998,4566.3125,2632.334,3704.1309,4839.7266,4914.965
799.4199859,0,0,0,0,0,0,13346.008,13768.0625,17307.922,17525.484,0,0,0
799.4204531,0,0,0,0,0,0,23549.219,25370.094,30681.61,30937.86,0,0,0
800.6499546,4070.3027,9846.266,15251.758,8531.359,17633.094,18300.688,3488.1113,4006.4531,3910.2598,4936.2344,1029.6328,810.83496,1093.8896
802.6489622,6034.2266,5919.5703,11276.273,6397.1016,12287.375,14091.992,2286.1797,1858.1992,3075.92,4085.711,959.3091,1404.3389,2178.2266
803.2208546,4414.2773,4943.1797,0,5367.961,0,0,2595.7227,3552.037,2653.6973,4818.1836,9045.844,8726.008,11620.6875
803.2214674,26202.594,26371.188,1973.6074,28028.328,2081.3496,2164.7363,8093.6914,7962.09,9297.477,10121.766,24036.047,24082.219,25332.39
805.2198432,12635.273,11945.555,779.8862,11924.922,990.82764,817.01953,3418.0117,3701.6309,4451.5,4226.918,11447.539,10189.273,11300.477
805.2341372,1960.0273,1445.6768,2513.6367,1610.5703,2915.4082,3146.2969,5601.1016,2625.043,7457.621,7140.664,13086.016,14071.539,15624.18
806.6081166,24519.234,25211.984,32714.031,25892.578,33534.375,35408.188,13761.5625,14554.078,15501.734,15007.055,1360.3184,2144.4395,3577.0469
808.2315167,8405.211,9163.25,633.8047,8893.242,633.11084,0,5137.3594,5348.6445,7138.7266,7027.965,26245.172,25568.797,27786.297
808.6055632,17487.016,17994.547,22529.531,17700.75,25809.031,27005.562,9552.641,9867,11135.68,13326.945,1169.1855,1671.7617,1782.9873
809.2549454,8044.8203,7816.297,787.66943,9110.57,742.416,872.2583,5009.758,6078.3477,6700.3867,2596.1016,15524.945,15218.922,17437.375
809.2624368,0,0,0,844.1909,0,0,27164.547,27086.75,32531.781,34685.312,4623.699,3356.5703,3863.2031
809.2987463,1597.2725,1415.8125,3462.1953,1361.6699,3604.3594,4006.3281,2585.4336,4133.254,4763.621,4428.3594,10157.539,9348.617,10633.8125
809.2993519,792.48926,867.9971,2120.9941,1124.3906,1892.334,2365.0586,1876.1826,2534.2637,2627.8867,2614.3887,4636.457,4085.9004,2636.7188
809.2996306,728.1489,907.8716,2009.3066,1081.8887,2459.58,2038.0781,2451.7637,2510.1758,3027.8672,3497.8965,4699.9453,5111.828,7373.801
809.3009189,4387.1016,3712.6562,10311.133,4276.008,11235.9375,11178.547,12057.344,13960.789,14675.336,14506.352,24027.594,24162.64,27635.484
809.3010941,2569.8457,2668.9746,7260.0312,2985.9375,8814.844,8908.492,8754.617,9355.305,11325.031,14138.523,23779.016,23058.61,25033.688
810.2800586,9640.484,10338.484,0,10726.258,0,0,5654.875,6860.699,7325.133,7902.7305,26703.406,29000.172,28631.969
810.6023719,6005.039,6607.5117,7943.699,7210.9727,8577.164,8423.141,3382.545,3953.4395,4467.4883,4194.7773,1726.4453,996.7363,1962.1367
811.2223476,713.05664,869.62354,749.0464,1002.8657,600.77295,680.8843,4815.8594,4122.625,4796.4727,5158.715,3005.123,6869.2773,7080.09
811.3160955,3670.2266,2894.6914,5293.4336,2809.6562,4364.164,4940.59,6113.9766,6917.5273,7048.6484,6602.578,10401.977,9605.609,11128.922
811.3187394,2856.5293,2410.7012,4582.8555,2702.5137,4977.297,4306.5703,5961.082,6115.6094,7684.4336,7503.418,12516.578,12850.3125,14596.578
812.5691539,9084.055,9911.391,13687.117,10352.977,15376.703,15138.383,6440.0625,6344.793,7476.1836,8543.367,2252.4902,3029.1602,3927.9062
814.5636559,6776.3438,6781.9453,10624.266,6667.078,10528.781,10268.023,4839.957,4944.758,6245.8516,6013.9883,1455.8975,1834.5957,2055.2266
815.0524375,0,0,0,0,0,0,5234.6836,4880.543,5292.3906,6446.5156,0,0,0
815.2755919,721.6294,1069.8594,691.1782,1040.6797,734.95996,677.7749,6018.371,5978.4805,6340.2695,7231.699,21883.5,23987.734,24884.812
817.2321729,743.1582,626.7158,806.49854,844.31055,651.8213,682.89795,7982.5977,8076.082,9136.695,8694.102,22276.438,21905.016,26225.094
819.2477001,1121.3994,1364.3857,667.03906,1300.7529,0,0,8541.352,8868.836,9521.719,11753.758,26664.844,27750.281,30332.75
819.2484113,1258.9648,1156.5176,704.94336,1091.5205,747.9844,614.4873,9316.352,7705.4883,10265.523,9996.281,23497.922,23120.484,27084.89
819.5270262,11617.117,6696.0938,5080.0664,4706,4064.7832,5561.0195,5728.883,1292.9277,781.7388,4455.5703,2873.9883,0,5851.215
821.2444624,0,0,3457.2676,0,2734.3418,3604.6953,4523.6445,4991.91,5819.129,5557.5547,18764.844,17978.234,21250.422
821.255492,27349.125,27929.031,1601.0791,29862.375,1861.1973,1494.4736,7863.668,8031.367,10499.266,10512.57,17576.61,17977.188,21001.922
823.2443685,10344.422,9007.141,1367.2275,9927.586,1461.5615,1128.6992,3685.127,3255.7578,3688,4062.8691,9679.148,9632.43,11599.344
823.25971,0,0,4099.371,0,4255,4227.6055,7590.172,7677.7188,9465.719,9610.281,33673.906,32975.906,40288.688
823.259725,0,0,3942.0723,0,4100.832,4543.9023,6752.7695,7832.949,9358.836,8827.203,32141.016,30163.828,36094.875
823.2604594,0,0,7611.918,0,7473.2812,6902.133,7363.6367,7502.3633,8813.867,8485.672,31635.422,30542.812,38731.312
827.3094229,3939.4062,3386.5664,942.2627,3571.707,892.1201,875.77,2785.3438,2900.4043,3707.7812,4508.7344,8963.141,7097.1523,12281.18
827.3107909,13575.398,13011.602,1481.4307,13602.969,1306.2598,1436.7988,9754.133,9804.703,10792.289,11250.414,23421.125,24775.5,28821.219
827.3131426,11367.906,10799.32,1610.8818,13678.023,2103.6934,2031.5479,9739.82,9795.391,11964.453,10992.094,25079.156,25585.016,29179.484
831.2536526,10115.992,8499.914,0,8829.383,0,0,1988.6299,1896.1855,2207.9414,2039.8809,3101.6875,2512.6348,2783.7988
831.2828768,1541.3789,2041.3291,3142.5059,1847.3721,4360.1836,5509.8086,3813.1797,3726.6777,5426.7383,6050.621,6178.367,6952.6836,7976.9062
831.2844459,2511.8828,2702.5,3751.5215,3072.7148,5031.453,6142.6523,5330.5664,4720.875,6254.9062,6930.8906,6958.207,6328.328,7735.625
831.3803185,1323.9707,1510.0615,0,1595.2705,0,0,6568.9023,5498.504,6483.293,7582.0117,23170.453,23393.266,28017.984
833.2477589,1681.4541,1708.2686,702,1909.7568,1162.2686,897.9487,2953.2988,3917.3652,4775.879,3911.5098,12596.797,12806.75,14859.6875
833.2493097,3078.0488,2860.457,609.10645,3842.414,784.37256,768.9551,7525.6953,8400.586,11013.844,10869.5,34615.125,33222.062,37741.062
833.2517605,4770.66,4994.297,0,5352.6875,0,0,2130.0586,2314.5508,1924.2559,3160.379,4453.625,4814.66,6582.535
833.254782,5496.375,5495.676,0,6137.285,0,0,1259.957,1882.6475,1588.1523,2146.289,3576.3262,3226.5664,4067.6367
833.2555279,5843.5703,5760.051,0,6260.715,0,0,1605.9814,1443.8516,2045.29,2017.7598,3312.2246,3808.2383,4048.2988
835.4137404,1016.84766,1103.624,0,1265.3066,0,0,5146.09,5400.164,7147.086,6901.2695,26868.234,25684.078,30205.938
836.6281696,7431.754,8033.0273,4524.3594,7950.9336,3943.873,4196.09,4517.4297,5348.828,6108.703,6227.59,1571.7363,2753.871,2637.3574
837.4118548,7503.1562,7432.6523,3126.3613,6835.59,2798.2617,3691.5332,28775.297,29682.61,34753.97,36727.594,105335.125,92316.19,152785
837.4130079,5273.84,3776.7598,1403.2578,3884.3008,1209.2227,943.48486,4990.3477,5391.9336,6905.5117,7546.547,20595.672,20206.078,22395.734
838.6258134,6529.4375,5613.2617,3094.0488,6449.4805,3786.9863,3581.0117,3935.836,3532.6074,4754.375,4806.461,1044.5312,1456.3828,1543.0059
839.2399701,8855.367,8804.055,12407.453,9362.141,15855.3125,17183.062,32140.484,31421.36,37248.375,40290.75,63770.25,64805.562,70102.56
839.4290101,1983.583,2033,946.6587,1778.9512,905.39355,888.80225,4159.379,3915.879,5535.8555,5212.039,21651.39,22641.938,22927.312
841.4415296,6054.9688,5555.828,651.0757,4231.2344,691.0659,694.7915,3448.955,3296.037,3464.6113,4276.8555,4911.074,5511.117,5115.6406
841.4416919,9807.031,8431.172,1479.1895,8359.07,1171.5332,1221.0674,9087,9691.734,11585.297,13300.367,44080.28,43079.844,44503.53
841.4562099,2394.8613,2541.1562,11611.469,5869.8477,12775.695,12031.469,4630.879,5222.0312,6811.629,7223.66,1596.0957,2119.168,2736.1016
842.5865138,6419.797,6265.8594,2169.6582,6767.797,2278.3867,1950.2988,4330.7266,4898.543,6050.1875,5674.7344,2881.33,4118.16,4600.496
842.8589053,5412.6016,5764.414,3387.3184,5737.176,4230.8477,4722.5117,2936.795,4161.1914,4264.871,4090.0176,5720.949,5881.828,6672.6055
844.5767504,10134.961,10683.289,8078.9375,10615.57,6925.1484,7775.914,5570.1953,5520.535,5378.2188,5592.9297,1542.8633,1797.9111,2694.582
844.8599736,5826.285,6615.8047,5294.199,6667.7734,4963.8047,5078.164,4359.133,5105.215,6122.3438,4909.7617,7542.715,8090.922,8977.5
845.2288077,0,0,603.6748,0,823.1138,763.249,4474.7188,6292.2305,6621.2617,6749.379,11550.578,13851.766,15482.609
847.1844797,1250.7402,999.2339,10808.023,1086.2822,13091.281,13958.602,7262.672,7359.6484,8515.992,9681.086,1104.8262,928.41943,1182.0049
847.1848681,1378.4912,1339.0381,7615.5664,1344.9922,8438.633,9342.523,5460.328,6000.492,7587.2305,7757.25,883.87744,1228.5488,1182.0049
847.186775,1597.2197,1687.8008,25078.39,2131.3262,24485.625,24527.64,11395.023,11763.594,15154.539,15534.641,1452.0176,1425.4727,1232.7266
847.1874854,0,646.1289,5535.957,646.1304,5759.4688,6728.793,2775.3672,2173.7168,3234.662,3457.5684,729.2666,904.6177,823.1304
847.1875673,761.8042,816.417,20175.234,976.14404,19410.172,18436.172,6707.8047,7114.1953,8077.5156,9374.414,1386.8506,984.28125,1490.5107
849.2036885,995.8589,916.5752,6016.1094,983.8613,4529.9023,6255.203,12084.203,12685.727,14084.453,15483.258,1746.0215,1476.0127,1167.9424
849.3893438,681.9346,654.2134,0,719.59766,0,0,3103.371,3128.1348,4603.754,4611.047,10965.086,9297.32,10779.406
850.5355715,9150.469,8694.609,5831.508,10450.734,5439.9688,4766.004,4878.836,3036.3242,6632.129,6080.871,2478.9297,2936.9102,4054.4727
851.2663481,25144.672,24193.953,2169.2656,25035.281,3084.2988,2882.17,14298,15377.4375,18994.281,19083.36,52464.094,54166.78,57413.844
851.266426,8895.023,8575.703,0,10162.766,0,0,3031.039,2754.3145,3895.6172,3109.5469,8189.8047,8931.711,8170.1797
851.4043113,802.7969,0,0,674,0,0,4048.0273,3862.4863,4776.035,5459.1523,16910.688,17560.36,19440.469
851.4059474,2772.7422,3148.6953,0,3359.7285,0,0,7598.168,7677.375,10670.531,11682.727,28104.078,29610.5,35616.28
