Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,CU,CU,CU
581.2020363,2224.2012,2674.8906,20346.781,2725.0098,24491.062,25174.562,31174.172,31451.938,33436.938
581.2186307,632.77,0,0,866.7788,0,760.03955,1937.8838,2358.5312,2023.3047
581.2210688,6038.75,5918.496,913.2871,6829.824,625.66797,681.84863,28563.938,27449.828,28511.531
581.2211807,1831.0469,1755.1006,0,2409.9512,0,0,6886.008,3243.3496,6977.879
581.2237631,15159.3125,13579.0625,731.022,14960.477,744,705.48096,48429.72,48068.156,49761.75
581.2999224,170538.25,128822.81,22351.031,116224.625,19395.75,19887.812,119838.125,110693.19,136565
582.6597628,14437.109,14745.406,1725.5771,14836.578,1876.7793,1844.1406,6045.793,6720.9375,6916.0312
583.0524235,621.6719,936.38916,0,1029.5156,0,0,1009.1763,1047.7285,1223.2949
583.2164205,8123.1133,8149.426,2046.502,8683.703,2533.3086,2153.5703,9750.5625,11359.633,12984.023
583.2176071,2110.1387,2838.0723,661.2534,2963.8965,1120.3271,1416.3203,9811.172,8391.93,9532.656
583.2177223,1046.2783,1197.9072,6434.9336,1321.0479,6924.6562,7521.8594,5023.1133,5647.957,8605.656
583.2179403,1855.2432,2111.6309,15482.742,2234.6016,18801.656,18284.328,11563.422,13324.875,14634.945
583.2391307,10745.406,11856.414,0,11229.805,661.2031,679.73047,18762.484,20564.984,20418.484
583.3010248,17422.938,10896.43,2627.1523,10240.617,2672.2695,2288.8164,14289.883,14545.398,16149.773
583.3618692,3033.6328,2943.002,2796.709,3193.4512,2567.041,2297.8809,8528.992,8073.449,9804.656
584.6568203,12572.6875,12799.914,1485.0762,12224.336,1637.6768,2513.293,4966.832,6092.1523,6840.922
584.742541,18703.703,20601.469,8871.055,20436.781,8917.031,8097.09,6026.3945,6982.3438,9479.672
586.1242097,5108.828,6210.5547,641,5757.9453,625.7871,698.22363,9608.336,8953.68,9493.266
586.1259337,4472.4453,4833.051,0,4776.6445,646.7876,662.5322,7619.9805,8255.359,9497.43
586.7399423,11184.531,10636,4947.2734,11292.867,4467.6797,5046.875,3201.5117,3652.205,4986.3477
586.8169775,10595.68,13153.914,4315.0586,11666.531,5311.004,5347.3867,1490.5225,2099.92,3639.1797
587.1194146,2631.963,2425.4434,60310.47,2371.1738,60489.594,64684.438,2560.3496,1236.5127,1256.8232
587.119865,1325.0723,900.79346,46794.438,980.146,43573.5,45088.812,1073.6328,1065.0449,777.74805
587.1201376,1601.833,1515.2715,7821.4375,1774.5127,8655.445,9304.734,1807.627,1744.169,1727.9219
587.1205213,1075.7041,1261.584,13453.305,1072.6943,13677.109,13585.703,1763.1572,1756.1836,2653.9004
587.1206425,1264.2803,1159.5957,29870.594,1230.1016,35199.72,35234.72,1399.0381,1461.2266,1348.7207
587.1822773,5185.5195,4997.953,0,5775.965,0,0,4283.1523,4562.4883,4719.2227
587.1823788,8252.289,9573.656,667.6367,9439.594,655.5801,0,6099.6836,6439.3438,6736.9336
587.1827293,3474.3438,3083.6797,0,3428.0566,0,0,2376.6934,2613.5938,2308.7695
588.9005964,4474.383,4109.1562,3157.7617,3742.0098,3030.0469,3202.2324,3567.4043,4286.535,3559.7246
590.6995631,15359.766,15075.125,4586.1797,16542.062,3983.1504,4070.3984,10384.055,12407.0625,13676.625
591.1158787,1034.6416,882.4868,3965.588,1108.956,4075.496,3991.2324,1090.4316,1104.4053,951.9946
591.2132574,10486.516,10101.734,0,10804.234,0,0,13556.102,13080.734,13231.414
591.2197575,5908.3125,5452.3555,794.355,5525.4414,993.147,1058.5273,13399.055,13243.633,13557.6875
592.1413912,4303.496,4280.6562,687.3794,4962.9023,753.8877,0,4759.1914,5711.6133,6947.336
592.1416539,4609.832,4975.4336,641.6787,5516.75,1013.4922,972.9165,6637.578,6484.625,8815.828
592.6908439,32229.562,33548.906,21622.906,33501.156,19433.078,19932.797,5958.7188,7333.4375,8044.617
593.148796,11081.906,10910.992,13545.109,10788.586,5755.1367,5382.922,44142.312,42596.344,51944.438
593.1494324,12032.734,12024.539,9562.148,12013.531,10363.984,10293.875,14864.391,15829.969,16716.75
593.1505452,3761.0977,2557.371,3724.1719,3972.9941,2063.6445,4551.2656,28960.297,29690.875,35005.094
593.1507099,3173.1484,3419.5,4427.2227,3587.1484,4886.297,4814.047,52075.25,54088.875,58970.97
593.1508707,2249.7285,2405.668,2596.8418,1969.0312,2063.6445,1183.419,25628.984,26006.219,30331.797
593.1510576,65689.25,68443.625,13088.359,77325.375,15909.055,16212.852,432346.25,461458.5,476430.25
593.1516498,338084.25,308727.5,167054.88,326045.5,162627.12,168858,348860.5,347002.75,372500.5
593.1520394,709.6377,758.6411,892.71875,791.0918,933.23975,913.9512,6086.785,4779.426,6569.746
593.2725124,0,0,15678.336,0,15224.594,16282.727,10100.148,9758.406,11357.086
593.2726608,0,0,8341.9375,0,7239.8906,8011.5273,1178.8369,1000.41406,1102.2461
593.2803713,19931.297,19670.219,2709.6777,19758.719,3305.6777,3243.3906,11421.367,10630.164,11161.414
594.6862129,16912.375,17832.75,11986.023,18542.797,12295.883,11689.414,2807.9102,3721.0547,4526.7656
594.7638406,4213.4414,5074.496,7124.4414,4077.4824,7893.547,6967.0664,892.1128,714.90576,1106.2021
595.1617596,3570.4316,2382.668,1746.0752,3572.289,1875.2871,2173.379,8591.914,9268.766,10241.969
595.1642422,4409.699,3662.5566,1470.6504,3934.0723,951.40625,1024.5098,3767.5078,3609.5742,3996.3516
595.2154832,4806.086,4570.91,1527.7949,4082.5215,1533.6973,1776.3564,10362.5625,10298.4375,11425.648
595.2883954,1965.9541,1649.3184,40065.22,2133.8867,37498.406,39652.22,19360.828,17510.25,19625.281
595.2885484,1141.498,1073.667,29246.578,1134.251,26708.172,28727.922,2072.3555,1904.5508,2092.8262
595.3319855,13156.703,12639.477,1648.7109,12185.75,1257.666,1728.8037,5865.332,6472.3125,6172.074
595.3325014,25062.031,24493.14,875.1914,26049.688,770.3198,779.3804,10848.867,9667.703,10405.406
596.6568389,5196.207,4936.25,860.58203,4781.8867,729.34814,1185.8594,8596.648,9007.43,8606.492
597.181904,4698.836,4755.0117,8273.578,5018.8086,9193.781,9477.945,9790.445,10482.008,11363.695
597.1937659,202899.75,180116.25,118043.625,191023.75,130575.94,132489.12,348755,339375.75,334701.25
597.1960588,3206.295,2738.4297,1240.335,2483.752,1655.3252,1912.7324,6428.039,7391.051,10311.828
597.1968046,756.2407,833.89844,1571.2373,966.91406,1826.7441,1521,6853.5312,6272.246,7563.297
597.3041274,6895.5,6082.6797,15772.648,3851.4766,14874.648,15281.156,1461.5645,1685.8662,2091.623
597.3042023,11705.031,11140.734,21241.531,10624.609,19894.844,20881.984,14160.039,13112.32,15892.602
599.1154563,3536.584,3299.879,34441.72,4010.83,30383.11,31070.234,1120.1006,1211.9121,1174.5996
599.1155959,1246.8564,1376.8389,5622.3164,1183.1289,5454.6914,6233.328,1072.7227,1157.6855,1124.627
599.1166848,600.77734,813.4907,29942.828,1035.7666,35395.97,35233.406,1120.3574,619.5425,1016.7051
599.1176636,1141.3535,1545.0059,4973.2617,1168.4609,4770.3516,5802.9453,1290.3047,1299.4199,1379.7129
599.1186242,856.80273,1073.8037,10617.555,1046.1973,10967.289,10952.0625,1638.794,1645.3223,1998.9346
599.1933964,640.4761,0,9879.797,0,12251.164,11295.531,2691.58,2413.8105,2339.0938
599.1938191,0,0,6599.461,0,6878.496,7392.164,1967.2959,1646.9238,2562.0645
600.3903729,0,0,0,660.6343,0,0,2705.5742,2733.4805,3667.7715
600.7194941,10488.656,11572.297,4010.5762,11565.781,2988.4336,3067.2402,2395.5918,2527.2227,3839.0977
601.1361278,4557.6094,4871.832,6259.332,4736.176,8050.8633,7366.6836,1353.2979,2656.5664,1359.0391
601.1752629,616.02734,707.4419,1407.2354,620.66016,1244.456,1148.1738,6226.5938,7544.496,5285.324
601.1782788,839.53467,837.4341,1901.7617,1135.6455,2751.7266,2604.3965,13279.57,13693.492,15140.875
603.0017474,9700.828,10501.969,0,9975.453,693.9033,928.2412,5366.4727,6130.949,6149.254
603.1761688,4667.1562,4234.965,1389.9062,3934.289,1312.3115,1467.1787,4277.172,4580.789,5273.633
603.1767328,1457.0361,1851.4844,1638.2168,1823.1387,1432,1453,5809.5195,6089.8984,5662.6523
603.177101,8227.875,8306.6875,5332.0156,7788.1523,5260.4336,5843.168,20185.156,19234.36,20409.312
605.1918686,11720.219,11736.266,2086.6074,12180.5,2910.2305,2268.1895,4784.1094,5092.422,5891.1875
605.192076,5588.1562,5006.4336,3605.8281,5844.793,4437.7383,4382.34,6689.086,6742.9375,7539.6094
605.1923072,4013.6406,3553.2852,0,5183.1367,0,0,5174.8633,5611.324,5540.7695
605.192693,40438.47,39979.562,3106.7773,41497.844,3661.0996,3452.9805,35406.97,35879.22,35524.594
605.239416,0,0,0,0,0,0,64063.25,56868.656,64501.5
606.6759993,9006.977,8528.531,1799.4355,9137.656,1895.8604,1508.6504,3151.1562,4192.7188,5296.3477
607.1670721,6263.8047,6437.8477,3031.3574,7889.7266,3431.5137,3338.1016,395925.75,412384.75,448098
608.8063094,10843.703,10670.07,9550.602,11473.734,9818.453,10114.453,4165.0234,4113.9883,4254.4844
609.1446951,4175.7188,4473.5586,1354.8057,3979.1094,1116.4424,917.67334,123321.75,121741.5,132381.5
609.1453308,4084.4727,3595.0762,1435.4355,3657.6836,1308.748,1842.5625,7605.5664,8825.227,9072.844
609.1456214,6955.297,6667.8555,3138.7637,6886.3594,3384.9336,3577.1953,23639.516,24038.719,25013.672
609.1461811,22085.547,21070.86,1937.3711,21773.39,1670.8057,1568.9775,30288.547,31730.781,32768.844
609.1462739,9179.5,8376.3125,4762.2383,8674.859,4802.965,4409.8633,20110.656,19502.406,23924.406
609.1464747,2451.2578,2528.6172,928.251,2633.6465,811.979,648.77344,45369.438,44787.594,47586.72
609.1467964,43371.625,44906.156,33988.97,47350.938,38081.844,38981.25,102502.06,104651.56,115688.81
609.1471769,3143.17,3516.8691,2149.8691,2447.5586,2568.0254,2216.0469,9721.805,10832.555,10921.578
609.1475013,14545.852,14824.992,1321.0127,16211.6875,1261.8379,1425.084,13455.445,14248.555,14764.391
609.1528325,3943.5078,3365.6758,2272.457,3298.287,1895.6855,2993.8516,6512.1562,6860.7812,7815.3477
609.3108734,14740.266,14925,1678.208,15557.672,1700.7646,1621.9277,32460.5,30654.812,33472.72
610.2245803,10751.836,9980.3125,1761.2793,10745.453,1723.7285,1832.0234,11314.148,12163.328,11162.664
610.8043206,6250.164,7460.824,6823.699,7349.547,7142.3906,6547.7656,1750.6982,2034.3916,1866.9102
611.1601746,4921.1367,4191.7266,602.16016,4682.6055,654.37256,706.7207,8974.117,8284.844,10007.805
611.2091208,6054.0547,6916.449,1868.7695,6039.1875,2519.3281,2681.5293,12233.602,12122.656,11398.4375
611.3275843,46192.812,45639.78,6273.5234,48124.594,6878.3516,6198.4844,76032,68233.69,80485.25
612.6741492,6077.789,6166.7383,832.6914,5747.793,943.7676,1361.1895,5128.961,5278.199,5359.418
613.242256,0,0,0,0,0,0,26206.547,25631.719,29810.547
613.4438596,1557.085,1159.1436,6535.2227,1511.6719,5100.7344,5452.496,45956.625,43045,47976.812
614.672573,6776.9766,7219.008,0,6658.8555,0,724.2593,4651.164,5465.574,5665.4414
614.764265,10599.359,10023.211,1206.3379,11469.742,2234.6953,2231.6836,7017.7617,7066.9766,8688.039
614.9002182,18685.516,18793.578,14310.766,19286.281,15060.102,14899.484,28646.219,29613.969,30982.438
615.0885645,0,679.4922,10069.1875,669.8838,11142.711,10889.852,0,0,944.8789
615.0887862,1702.749,1074.9863,6916.0234,1077.8936,5883.4375,6041.09,0,631.5845,600.5513
615.088866,1702.749,1560.7871,8059.2305,1441.1123,7113.6797,8080.0273,608.38184,831.67676,821.91504
615.0898118,645.4175,0,11183,0,11244.867,11087.422,743.77246,0,0
615.1857391,710.5464,0,12409.219,634.5928,14680.289,14952.664,67866.375,64484.312,78003
615.1863114,0,0,2777.7598,0,3091.586,2336.1094,11654.969,11427.992,13029.336
615.1870211,0,0,2717.793,0,2654.045,2937.8594,14485.0625,15043.461,16452.688
615.1871484,0,0,9487.195,0,10103.469,9914.406,55174.72,54533.03,57485.78
615.1876198,0,0,4916.1484,0,5457.0312,5092.66,40163.78,36414.03,42459.28
616.7569079,7005.164,8282.6875,5138.34,7845.168,6117.6562,5428.7734,4026.9512,5259.1445,5257.711
616.8357029,4751.496,6314.004,2805.6133,5114.336,3679.7656,3752.8242,2367.5938,2880.0273,4119.2773
616.8986065,18717.172,17712.75,14143.68,20573.828,14022.422,14706.055,27284.672,28036.61,31506.078
617.3562297,2098.248,2035.581,2410.125,1999.4951,3018.7227,2498.4277,2492.754,2824.5898,3384.7656
617.899873,8666.344,9615,6932.047,10802.086,7493.6562,7381.039,14870.203,15759.477,15805.102
618.8960966,7320.129,6669.6094,4250.992,7128.289,5856.0625,5026.1836,9604.5,11307.289,11524.07
619.1453239,627.7661,708.6162,6326.25,984.4199,5209.535,5450.59,2736.5215,1710.998,1320.2539
619.1470498,1814.9414,1648.5254,14413.414,1774.6426,13623.656,13905.82,1846.5488,1810.8838,3620.963
619.1651396,864.33545,965.4165,1180.3926,1035.2881,1428.2021,1443.3906,36680.03,37311.53,41395.156
619.1742181,33219.562,35189.094,3233.7031,35759.344,3957.375,4195.926,32106.906,33381.594,34911.625
620.7183319,5945.2305,5292.879,0,6109.918,626.1284,781.9136,7860.0938,7627.711,9046.164
621.0090815,1286.4346,1190.0508,0,1378.9004,656.82275,0,1521.1309,1616.4316,1687.3428
621.097193,665.7954,0,4358.7773,0,4812.1406,5170.9062,756.78467,736.85254,0
621.2295571,15729.703,14562.047,1491.6172,15351.344,2100.9043,1558.1338,39138.125,40102.5,40894.47
621.5066077,10857.711,8810.43,0,7311.625,0,0,28076.453,26158.953,15846.859
622.7086286,11645.484,12503.977,7307.3984,13172.203,8515.828,8497.672,4592.6484,6042.2344,6775.6133
623.1609266,32556.281,32084.281,3739.164,32140.188,4126.3438,3977.8984,20885.078,21634.266,22628.516
623.161138,7630.801,7719.09,11613.469,8265.781,12686.914,13987.633,10932.234,13111.578,13508.914
623.1611633,5379.707,5534.582,42634.75,5316.051,3000.3516,4121.5664,5617.84,7102.918,6775.043
623.1612225,6703.5273,6725.2188,4770.8438,7473.2383,3620.1172,3051.2715,8820.453,8637.633,9638.516
623.1614,6987.082,7291.539,4770.8438,6611.25,3620.1172,3051.2715,7795.1797,5737.9414,8464.992
623.1616216,14949.492,16572.031,30195.984,16888.375,30785.281,31662.422,10303.461,9077.0625,12036.023
623.1616322,30479.406,32635.203,288864,30885.89,330078,313439,32405.734,33709.5,34780.625
623.1618321,3543.7617,4283.6055,1852.4551,3947.5176,2169.8164,2353.8848,7548.047,7881.8086,8452.484
623.1621154,2570.7246,3498.504,7226.215,2987.6445,8893.344,9246.781,6499.301,6217.6094,7257.0977
623.1624878,347857.5,384276.5,403758.75,390908,507034.5,497150,359163.75,386080.5,413645.75
623.1652492,1780.8867,2039.7051,1939.3633,2331.252,1856.7383,2437.5527,2528.0938,4173.703,4343.289
623.2578267,12833.43,16117.391,30320.188,16466.297,31293.281,34627.062,25716.344,25240.125,3603.504
623.4148023,3314.1582,4549.6562,4622.3203,5426.133,8486.531,7968.9414,3208.5918,3782.0547,5601.5
624.7059678,8085.0664,8501.266,4167.375,8453.328,4991.9727,4172.8438,3018.9316,3867.4473,3966.541
624.7831083,7722.4375,8704.594,5736.6055,7806.242,6331.535,5861.2617,0,1488.6113,1772.9678
625.2248037,25658.422,24159.172,3597.168,26107,2552.8457,3297.5176,17163.016,17565.766,19294.516
625.3225727,15129.398,15541.094,4389.1367,15191.602,4174.3906,5004.5195,63153.094,64254.094,67475.5
626.1695765,6689,6386.742,6216.41,6662.418,7260.301,8198.25,6587.449,8031.3594,7750.4844
627.1365551,7787.754,7743.1797,1069.624,8882.711,743.104,846.76025,4595.676,4951.207,5565.297
627.2215051,0,0,0,0,0,0,28981.766,26260.75,30387.266
627.3375157,5903.4062,5702.2344,1145.3096,5854.215,1201.0625,1235.1064,22506.344,21285.719,25637.219
628.6678434,7791.629,8774.742,4203.965,9433.703,4766.4062,4413.5,8563.969,9025.883,10576.102
629.203518,0,0,23408.312,0,29902.14,28144.156,2887.754,2234.0703,2305.2305
629.2049012,606.7573,0,15257.727,0,17046.64,21471.703,3228.629,2582.7285,3154.045
629.2059994,811.2427,916.5537,30561.781,1178.3633,37060.47,35720.75,7283.629,5512.625,4962.2188
629.3254706,0,0,0,0,0,0,0,0,0
629.353209,12702.57,12332.102,1099.5215,13101.672,1124.5547,1295.8389,55607.094,52014.22,59504
630.6628325,5380.2383,4860.9336,2521.4355,4918.324,2819.9707,2681.9023,4395.043,6348.3047,6756.6836
630.7409725,8941.328,8798.156,841.50635,9291,0,969.39404,2494.1758,3182.7676,4127.8203
630.8784565,11611.867,11768.602,4981.121,11834.281,6446.633,5951.422,19592.953,18918.828,21207.812
632.0612994,0,0,5688.7227,0,5492.922,5328.9297,0,0,0
632.7301299,12574.039,15058.734,25096.438,13839.273,24611.5,26864.969,1886.9766,1666.04,1797.29
632.8764519,9169.656,8446.523,3854.5,9302.898,4800.9844,4318.883,15242.008,16191.586,16358.5
633.224,12313.477,12142.094,0,12002.203,0,0,9430.508,10138.617,10165.336
634.7258067,7246.203,7798.8125,13512.258,7906.7227,14477.023,13746.977,1273.2412,1428.3076,1226.9424
635.1409757,9654.586,9091.422,4081.332,8887.266,4310.1016,3702.9648,9050.516,9857.156,9919.609
635.2466932,15382.039,15505.336,2326.6836,17212.031,2219.5898,2404.541,50343.78,48671.844,51964.344
636.6952208,7122.785,5839.6523,1145.0664,6460.8125,749.7378,929.7637,4290.4023,5950.746,6434.4414
637.1772047,2699,2509.9785,813.55225,2546.2383,658.8452,643.3208,22003.219,23659.047,27045.328
637.17788,6794.1562,7759.5625,7066.828,9984.8125,7575.5195,9309.969,398898.5,417849.75,456099.25
637.1779953,2509.6035,3343.998,750.58154,3180.8984,0,640.0371,12333.109,11866.352,13503.078
637.1783161,3493.2324,3266.2852,911.84766,2905.0742,937.65967,870.0283,21484.797,22216.734,24800.125
638.6850858,32622.516,35318,44912.656,34751.03,48249.53,49132.53,3531.1973,5578.6875,7064.5938
638.8240993,7073.121,6002.176,5352.633,6293.3945,4948.078,5404.832,2243.707,4234.7188,4954.328
639.0204332,0,655.16064,0,0,0,0,0,0,0
639.152813,6915.074,8399.648,810.38184,7983.6445,792.4575,968.4385,7029.508,7871.797,8398.82
639.1539508,9649.273,8579.852,1298.7031,9797.289,1184.1963,1042.4609,4893.8555,5136.328,5362.828
639.1540027,2764.6562,2044.1201,1108.2422,2663.9805,878.7925,1042.9502,1797.8271,1803.9492,1883.1562
639.1571204,147953.25,147626.75,22924.797,152258.38,22855.469,22070.61,49498.375,54641.062,57386.22
640.6822361,19164.11,21037.828,27500.094,20932.469,27839.578,30150.64,1723.4717,1898.7334,3102.3242
641.3365846,6783.746,8215.648,5008.879,7453.379,5287.8906,5677.8516,5220.117,5876.328,6155.4844
642.681289,5748.836,6326.758,7659.5703,6242.285,7647.6016,7728.3047,1217.8721,1086.3584,1462.9004
642.8447789,8966.047,9527.867,9461.617,9118.57,10493.352,10840.797,5765.4297,5827.4062,6661.625
643.2085679,4698.832,4050.8594,634.3213,4851.8125,0,0,6912.918,8638.359,7844.176
643.2362915,2397.4043,1871.5293,0,2404.588,614.33203,657.49365,4299.6406,4664.254,4974.172
643.2377257,2962.664,2882.0586,706.83057,3833.4902,669.26953,756.4175,4788.3164,4410.3633,5391.5195
643.2400794,10577.3125,11873.141,1840.9502,12311.594,1360.7412,1286.5723,18550.25,19007,22223.5
643.3312697,8379.1875,9176.367,5288.8438,10140.406,5786.2344,6188.4062,6892.2773,8176.1797,8450.039
643.3317262,3091.211,2719.5332,1415.7041,3024.4531,1496.8057,1396.5898,12609.789,12438,14619.492
643.3320001,2189.5508,3186.3203,0,2782.795,0,678.41895,5782.301,5632.789,6909.328
643.3323566,2066.7598,2331.0488,0,2922.414,0,0,4831.3555,4968.371,5763.1797
643.3339406,3192.707,2946.9316,869.1255,3074.1914,866.6953,851.9448,9412.914,9966.578,9751.3125
643.8447541,5589.254,6514.379,7118.0195,5693.2305,7067.5195,6395.0625,3371.045,3664.0508,3851.3105
644.6459244,17400.031,17153.875,19981.422,20595.812,21565.984,21898.484,6610.5625,9177.469,10963.055
645.1977541,0,0,5150.926,0,5212.676,6238.9453,57550.062,51677.875,57607.75
645.1982117,0,0,1528.0264,0,1430.3408,1536.1416,20848.297,18618.234,22810.047
645.1986808,0,0,2459.3457,0,2443.2344,2644.627,38743.094,39010.22,43176.625
645.1988992,0,0,2433.9648,0,3021.8594,2262.9727,18848.75,17467.14,22220.89
645.348165,4032.9062,4697.914,1247.6094,4058.705,1005.6699,959.3203,21045.469,21185.406,24371.984
645.3489293,2461.2598,2774.1133,613.4038,3087.3926,806.56055,798.88135,16227.5625,15984.914,18115.39
645.3490942,4096.992,5028.8477,1739.7432,4317.574,1550.9062,1698.4814,29725.64,29606.484,33250.375
646.4260248,1752.8008,1418.2119,2256.0918,955.9282,1795.9053,1675.584,18006.64,16552.219,17704.719
646.6436053,9901.898,8960.523,14167.922,9961.953,14021.602,14068.242,3991.3047,5145.961,6489.129
646.8556112,3734.7988,3950.705,2831.8926,3620.9102,3102.0098,3077.412,2824.916,3181.2148,3403.0605
647.2034115,11219.414,11815.492,1212.5107,12089.375,1348.042,1456.5205,9466.6875,9891.195,9815.93
647.2100502,1232.9424,1295.6768,11977.977,1766.0791,14605.68,12952.297,29876.203,33929.375,36562.25
647.2122419,0,864.6904,10538.367,743.938,10511.523,10562.242,35263.062,38479.906,40629.78
647.2397537,7564.9023,5665.008,0,6404.164,0,0,3954.1934,4496.961,4097.4023
648.8535129,3303.9414,3784.5508,1708.6279,3606.3477,1971.3525,1937.6074,4207.7266,4777.84,5073.0547
649.1765354,2244.9941,2405.2812,1252.3623,2023.4834,1358.04,1442.21,34229.562,37724.094,42470.344
649.2663843,0,0,0,0,0,0,23037.953,21120.062,22753.984
649.2709156,22237.86,21190.516,0,22961.172,0,0,17911.375,17573.688,19012.281
650.5996059,4435.789,4739.7656,5775.8633,6965.6953,5921.7617,6013.7773,4960.871,5353.8438,5941.1562
651.1152542,4708.4062,4635.582,1822.9385,4617.379,2823.8438,2990.162,3752.4941,4683.035,4961.664
651.1567815,0,0,0,0,0,0,1716.2012,2346.832,2258.752
651.1980434,1055.6738,1538.0918,1123,1407.6855,1163.5713,1105.5127,20635.719,20562.703,22911.953
651.2280409,5794.836,5236.996,0,6093.129,0,0,6556.8516,6424.082,6620.746
653.171233,2434.3887,3569.5547,5766.297,2761.1914,6880.5547,6224.6367,2972.4297,3771.0586,3895.623
653.1721108,1971.9727,1923.2344,36132,2044.8213,41386.25,41626.22,4324.1797,4534.6367,5213.074
653.2453998,12465.219,12975.523,0,13911.086,0,0,8776.664,8169.824,9375.3125
653.3389111,9559.609,9296.359,736.1846,9562.344,840.67773,0,7826.793,6440.371,8309.133
653.3745155,2269.9355,1789.7725,721.25977,1405.1289,851.0161,920,21294.469,19506.047,21967.516
653.4045794,6178.125,7985.6094,14685.523,10056.203,3560.287,4439.4023,13626.539,27099.266,10724.992
654.8010895,9003.008,8829.078,5506.543,9565.3125,5747.879,6288.879,1755.5361,2920.3926,3513.5762
655.2177145,0,0,15158.75,0,16005.766,17130.062,25410.156,24799.078,32617.344
655.2177199,0,0,14725.008,605.5366,15672.984,15520.383,30785.36,32125.766,37048.53
655.3421951,0,0,0,0,0,0,0,0,0
655.4200391,6813.379,7424.0977,28964.953,8343.711,9133.461,9969.578,26785.61,58820.438,14719.758
656.9822085,5256.871,5639.332,3503.004,5261.965,4234.504,4490.1445,3651.4258,3074.0664,3732.75
656.9828569,5528.953,5511.082,4191.8555,5475.953,4421.34,4519.9883,3906.3418,4404.449,4250.176
657.1451555,10875.648,10948.68,0,10996.469,0,718.9087,8567.227,8779.008,9967
660.6764872,5204.9805,7024.1094,3007.0742,6829.1797,2950.4844,2679.0254,2677.1562,2736.6094,3320.4258
661.1920867,10550.961,9481.047,1079.2256,9862.406,1138.8301,1007.8384,8784.711,9822.141,10513.969
661.1944102,8496.8125,8388.094,865.897,10002.414,0,651.70557,8587.648,8676.867,9525.406
662.2092056,5191.6445,4854.203,2301.6523,5072.1367,2202.5234,2970.8867,8061.824,8890.984,9260.477
662.2099176,6657.008,6235.4766,1560.0508,7344.504,1243.5742,1413.374,23142.375,21594.672,22831.984
662.7518997,5485.4844,5907.129,10337.195,5736.371,10052.539,10980.109,2978.2832,2610.5625,3137.2676
663.187271,0,0,6700.242,0,6639.2305,8221.922,17258.125,17842.703,20594.734
663.1882031,0,0,4471.0117,0,4749.1055,4154.539,9401.219,10006.852,8913.328
663.1885368,743.7295,765.42676,7152.41,801.83057,8293.492,8435.594,45733.062,45744.72,45408.062
663.2281959,2440.9922,2453.6895,0,2691.209,0,0,15627.641,14584.3125,15458.141
663.2341134,4683.5977,4225.0703,0,4817.1133,0,0,5031.1094,4392.5,5341.129
663.3229932,0,0,0,0,0,0,712.33594,0,1030.6455
664.2234144,4735.41,4950.504,632.67773,5041.117,0,0,4826.832,4584.836,5888.754
664.2477267,0,0,0,0,0,0,878.7012,1111.957,1063.0498
665.1711532,1645.9482,2420.0508,7340.34,2219.3242,8240.156,8991.672,3283.664,3546.3926,3343.7012
665.1716704,7105.957,6750.4336,954.39746,7211.801,1010.6221,863.2461,11685.672,12139.836,12543.359
666.6225034,10402.0625,12038.336,1775.4893,10877.742,1139.0566,1802.041,4214.5664,5401.836,5157.117
668.7051949,13069.945,13343.672,5860.703,13773.758,6316.9297,5769.4297,3451.7676,4549.7773,5558.1523
669.1625597,1083.2314,1011.4707,9594.914,809.66113,8345.297,9920.234,1487.9287,1873.7139,2046.7676
669.2032443,7634.297,5990.9727,613.35547,7775.375,0,738.9126,9726.1875,11751.242,12520.727
670.7023344,8023.3164,8183.3086,4126.2812,9057.852,3565.8652,4079.2969,1601.8691,2718.1797,3324.9863
670.7766319,4911.414,6169.3438,2245.6895,5989.4023,2400.7656,2672.3125,0,0,815.6509
671.1956933,1339.4912,1463.2246,837.31396,1648.3154,1125.7178,782.1914,14801.219,12482.906,15341.148
673.2282233,0,645.916,2153.6934,0,3100.75,3771.83,10337.07,10488.633,11953.133
673.2287377,0,0,3466.9277,0,3896.746,3073.2188,4091.2637,4300.426,4636.125
674.6606985,11221.898,11290.992,2718.125,12173.836,3952.3672,3286.8535,5931.1016,7824.629,8670.984
675.107395,0,0,6007.926,926.18506,7053.551,7589.16,641.0615,0,714.7617
675.1090739,1137.4443,763.4253,7812.3477,919.7837,8415.547,8318.484,0,731.1377,836.9751
675.1969937,2925.5176,3712.9023,1427.1885,4102.6953,1372,1449,4253.3047,3747.6406,5566.4883
675.2058747,667.75195,658.0376,4763.0234,732.7246,5233.8945,7030.1406,57456.22,61573.53,67080.125
675.2062069,841.0752,0,3319.4688,0,3907.8477,4147.0547,60180.188,61090.188,64427.844
675.2079235,0,0,3294.5781,0,3386.25,3368.9414,89967.875,86767.19,95862.625
675.2084715,1816.332,1525.624,10080.453,1477.5889,11209.656,11404.9375,326558,327784.25,369917
675.2085984,1240.8535,1306.9082,20408.203,1131.6064,22121,20918.64,429638.25,403767.75,492359.5
675.209011,0,0,1712.2217,0,1354.3203,1834.3623,46717.25,44298.906,52271.03
675.2706808,9451.078,9663.6875,0,10646.898,0,0,8344.672,8470.828,8657.148
